# N Sco 2012
# 2012-07-03T00:01:37.200
# 
#     Wavelength       Flux    Uncertainty       Counts  Uncertainty
# 
       3765.8244  1.42441e-13  4.85832e-15      1223.46      41.7293
       3767.3011  1.36161e-13  4.74731e-15      1179.80      41.1342
       3768.7779  1.40090e-13  4.78851e-15      1224.47      41.8547
       3770.2546  1.28770e-13  4.66155e-15      1134.53      41.0705
       3771.7314  1.26335e-13  4.66571e-15      1120.75      41.3908
       3773.2081  1.23477e-13  4.61243e-15      1101.88      41.1600
       3774.6848  1.14707e-13  4.50711e-15      1029.06      40.4343
       3776.1616  1.12652e-13  4.48375e-15      1016.02      40.4396
       3777.6383  1.14744e-13  4.47214e-15      1040.57      40.5562
       3779.1150  9.57515e-14  4.24358e-15      873.083      38.6939
       3780.5918  9.76347e-14  4.30652e-15      895.071      39.4802
       3782.0685  9.03184e-14  4.19079e-15      832.847      38.6443
       3783.5452  8.13351e-14  4.00812e-15      754.635      37.1877
       3785.0220  7.36730e-14  3.83954e-15      687.763      35.8434
       3786.4987  7.54190e-14  3.78058e-15      708.428      35.5119
       3787.9754  7.91869e-14  3.76934e-15      748.477      35.6280
       3789.4522  8.03096e-14  3.77801e-15      763.902      35.9363
       3790.9289  8.46035e-14  3.84554e-15      809.715      36.8045
       3792.4057  8.18480e-14  3.78677e-15      787.947      36.4550
       3793.8824  7.74034e-14  3.67411e-15      749.327      35.5683
       3795.3591  7.53510e-14  3.60065e-15      733.290      35.0403
       3796.8359  7.26891e-14  3.52361e-15      711.048      34.4681
       3798.3126  7.34134e-14  3.54833e-15      721.767      34.8855
       3799.7893  6.89467e-14  3.52295e-15      681.259      34.8101
       3801.2661  6.50224e-14  3.52030e-15      645.586      34.9519
       3802.7428  6.58849e-14  3.54071e-15      657.478      35.3334
       3804.2195  6.77744e-14  3.56178e-15      680.240      35.7490
       3805.6963  6.85982e-14  3.56643e-15      693.042      36.0313
       3807.1730  7.09666e-14  3.59256e-15      722.119      36.5560
       3808.6498  6.80038e-14  3.52679e-15      697.048      36.1500
       3810.1265  7.11034e-14  3.53849e-15      734.169      36.5362
       3811.6032  7.01727e-14  3.46428e-15      729.954      36.0364
       3813.0800  6.95970e-14  3.40433e-15      729.145      35.6661
       3814.5567  7.23145e-14  3.40295e-15      762.875      35.8990
       3816.0334  7.25803e-14  3.37817e-15      770.793      35.8757
       3817.5102  7.16589e-14  3.34207e-15      765.978      35.7242
       3818.9869  6.51061e-14  3.20853e-15      700.394      34.5164
       3820.4636  6.73409e-14  3.18592e-15      728.988      34.4886
       3821.9404  6.35241e-14  3.10471e-15      691.920      33.8172
       3823.4171  6.29172e-14  3.07105e-15      689.513      33.6558
       3824.8939  6.62136e-14  3.05603e-15      729.924      33.6890
       3826.3706  7.24768e-14  3.14869e-15      803.435      34.9046
       3827.8473  7.91926e-14  3.23118e-15      882.633      36.0128
       3829.3241  8.62586e-14  3.32270e-15      966.521      37.2306
       3830.8008  8.73646e-14  3.33038e-15      984.114      37.5149
       3832.2775  9.61500e-14  3.42806e-15      1088.79      38.8191
       3833.7543  1.01580e-13  3.49118e-15      1156.23      39.7380
       3835.2310  1.02931e-13  3.52046e-15      1177.29      40.2660
       3836.7077  1.04958e-13  3.52676e-15      1205.61      40.5105
       3838.1845  1.08499e-13  3.55324e-15      1250.99      40.9690
       3839.6612  1.13183e-13  3.62931e-15      1309.68      41.9961
       3841.1380  1.11739e-13  3.66528e-15      1297.55      42.5623
       3842.6147  1.09791e-13  3.67018e-15      1279.38      42.7682
       3844.0914  1.03611e-13  3.62668e-15      1211.55      42.4076
       3845.5682  1.00393e-13  3.57933e-15      1178.02      42.0001
       3847.0449  9.20050e-14  3.46718e-15      1083.65      40.8371
       3848.5216  8.69251e-14  3.38953e-15      1027.97      40.0843
       3849.9984  8.55667e-14  3.35569e-15      1016.18      39.8516
       3851.4751  7.87936e-14  3.26919e-15      939.630      38.9858
       3852.9518  7.62308e-14  3.21571e-15      912.844      38.5074
       3854.4286  7.53608e-14  3.15919e-15      906.169      37.9874
       3855.9053  7.57013e-14  3.12937e-15      914.071      37.7863
       3857.3821  7.99023e-14  3.16203e-15      968.924      38.3439
       3858.8588  8.14665e-14  3.16943e-15      992.166      38.5999
       3860.3355  8.33332e-14  3.21778e-15      1019.31      39.3589
       3861.8123  8.06807e-14  3.22560e-15      991.192      39.6277
       3863.2890  8.00230e-14  3.24395e-15      986.978      40.0098
       3864.7657  8.08532e-14  3.24299e-15      1000.79      40.1413
       3866.2425  8.09186e-14  3.22179e-15      1005.39      40.0298
       3867.7192  8.14288e-14  3.18750e-15      1015.96      39.7694
       3869.1959  7.75764e-14  3.10562e-15      972.244      38.9219
       3870.6727  7.47639e-14  3.05091e-15      941.288      38.4113
       3872.1494  7.34011e-14  3.02871e-15      928.354      38.3062
       3873.6262  6.94645e-14  2.99477e-15      882.482      38.0457
       3875.1029  6.59890e-14  2.96274e-15      841.887      37.7986
       3876.5796  6.69469e-14  2.94559e-15      857.531      37.7305
       3878.0564  7.08734e-14  2.96762e-15      911.280      38.1573
       3879.5331  7.79656e-14  3.04998e-15      1006.03      39.3555
       3881.0098  7.67971e-14  3.03193e-15      994.320      39.2555
       3882.4866  7.44998e-14  2.97757e-15      968.414      38.7051
       3883.9633  7.02117e-14  2.91768e-15      916.898      38.1022
       3885.4400  6.47620e-14  2.83897e-15      849.584      37.2431
       3886.9168  6.59072e-14  2.83819e-15      868.562      37.4033
       3888.3935  7.18634e-14  2.93144e-15      951.496      38.8132
       3889.8702  7.54550e-14  3.01069e-15      1003.73      40.0493
       3891.3470  8.05891e-14  3.10270e-15      1077.40      41.4803
       3892.8237  8.59645e-14  3.17214e-15      1154.95      42.6183
       3894.3005  8.72230e-14  3.18800e-15      1177.60      43.0414
       3895.7772  8.55684e-14  3.17218e-15      1160.91      43.0370
       3897.2539  8.16204e-14  3.11996e-15      1112.15      42.5123
       3898.7307  7.86377e-14  3.05765e-15      1075.54      41.8200
       3900.2074  8.00180e-14  3.06230e-15      1098.06      42.0228
       3901.6841  8.77953e-14  3.15803e-15      1208.50      43.4703
       3903.1609  9.90621e-14  3.26944e-15      1368.26      45.1578
       3904.6376  1.07898e-13  3.35912e-15      1495.43      46.5562
       3906.1143  1.11251e-13  3.41205e-15      1547.16      47.4515
       3907.5911  1.14135e-13  3.46656e-15      1593.11      48.3867
       3909.0678  1.09213e-13  3.42596e-15      1529.93      47.9933
       3910.5446  9.08122e-14  3.21726e-15      1276.75      45.2322
       3912.0213  7.62726e-14  3.05244e-15      1076.59      43.0854
       3913.4980  5.97044e-14  2.80885e-15      846.124      39.8067
       3914.9748  4.83273e-14  2.62129e-15      687.584      37.2948
       3916.4515  4.13616e-14  2.49015e-15      590.792      35.5683
       3917.9282  4.13615e-14  2.44791e-15      593.111      35.1022
       3919.4050  5.25125e-14  2.58896e-15      755.980      37.2711
       3920.8817  7.13115e-14  2.82098e-15      1030.69      40.7724
       3922.3584  9.96448e-14  3.16924e-15      1445.46      45.9734
       3923.8352  1.23796e-13  3.41120e-15      1802.75      49.6748
       3925.3119  1.42772e-13  3.56271e-15      2087.16      52.0827
       3926.7887  1.52994e-13  3.61718e-15      2245.35      53.0860
       3928.2654  1.54236e-13  3.57327e-15      2272.41      52.6461
       3929.7421  1.46646e-13  3.44641e-15      2168.99      50.9747
       3931.2189  1.24770e-13  3.16358e-15      1852.59      46.9732
       3932.6956  1.16739e-13  3.04420e-15      1740.06      45.3757
       3934.1723  1.27215e-13  3.17763e-15      1902.83      47.5298
       3935.6491  1.40821e-13  3.35826e-15      2113.64      50.4053
       3937.1258  1.57116e-13  3.56050e-15      2366.38      53.6260
       3938.6025  1.56766e-13  3.58833e-15      2369.12      54.2284
       3940.0793  1.57214e-13  3.60945e-15      2384.15      54.7373
       3941.5560  1.49480e-13  3.55126e-15      2275.10      54.0506
       3943.0328  1.38942e-13  3.44704e-15      2121.85      52.6413
       3944.5095  1.19962e-13  3.27368e-15      1837.23      50.1367
       3945.9862  9.61695e-14  3.04823e-15      1476.76      46.8082
       3947.4630  6.72192e-14  2.71631e-15      1035.32      41.8369
       3948.9397  5.02855e-14  2.49596e-15      776.921      38.5630
       3950.4164  3.60995e-14  2.31080e-15      559.357      35.8056
       3951.8932  3.59293e-14  2.27368e-15      558.305      35.3306
       3953.3699  3.77169e-14  2.30828e-15      587.755      35.9708
       3954.8466  4.12933e-14  2.36008e-15      645.188      36.8751
       3956.3234  6.24538e-14  2.63070e-15      978.406      41.2128
       3957.8001  7.95963e-14  2.85288e-15      1250.36      44.8151
       3959.2769  9.86684e-14  3.02342e-15      1554.24      47.6254
       3960.7536  1.19156e-13  3.18993e-15      1882.17      50.3877
       3962.2303  1.18077e-13  3.13259e-15      1870.31      49.6193
       3963.7071  1.21804e-13  3.13661e-15      1934.69      49.8206
       3965.1838  1.18281e-13  3.04998e-15      1884.23      48.5864
       3966.6605  1.15442e-13  2.95841e-15      1844.40      47.2661
       3968.1373  1.22333e-13  3.02104e-15      1960.46      48.4142
       3969.6140  1.36132e-13  3.19087e-15      2187.96      51.2847
       3971.0907  1.53288e-13  3.39052e-15      2470.99      54.6549
       3972.5675  1.63562e-13  3.52747e-15      2644.70      57.0371
       3974.0442  1.75732e-13  3.66722e-15      2849.89      59.4722
       3975.5210  1.71618e-13  3.66714e-15      2791.20      59.6426
       3976.9977  1.65218e-13  3.64585e-15      2693.95      59.4470
       3978.4744  1.58317e-13  3.60197e-15      2587.08      58.8604
       3979.9512  1.45735e-13  3.50709e-15      2386.27      57.4252
       3981.4279  1.36672e-13  3.42001e-15      2242.38      56.1120
       3982.9046  1.26818e-13  3.31726e-15      2084.77      54.5326
       3984.3814  1.10805e-13  3.16231e-15      1825.00      52.0845
       3985.8581  1.05842e-13  3.11616e-15      1746.58      51.4220
       3987.3348  9.90446e-14  3.05895e-15      1637.44      50.5718
       3988.8116  9.13985e-14  2.98220e-15      1513.70      49.3899
       3990.2883  8.80492e-14  2.94578e-15      1460.73      48.8704
       3991.7650  8.43433e-14  2.90570e-15      1401.64      48.2876
       3993.2418  8.47615e-14  2.89892e-15      1410.98      48.2568
       3994.7185  8.49284e-14  2.89029e-15      1416.16      48.1950
       3996.1953  8.44926e-14  2.87471e-15      1411.44      48.0218
       3997.6720  8.21204e-14  2.85509e-15      1374.99      47.8045
       3999.1487  7.61930e-14  2.80498e-15      1278.79      47.0778
       4000.6255  7.58243e-14  2.80450e-15      1275.55      47.1786
       4002.1022  7.73935e-14  2.82088e-15      1304.85      47.5599
       4003.5789  8.07317e-14  2.83524e-15      1364.14      47.9077
       4005.0557  8.12500e-14  2.81913e-15      1376.26      47.7521
       4006.5324  8.00969e-14  2.80392e-15      1360.06      47.6109
       4008.0091  7.88441e-14  2.80425e-15      1342.12      47.7354
       4009.4859  7.76728e-14  2.80385e-15      1325.51      47.8488
       4010.9626  7.53434e-14  2.77412e-15      1289.02      47.4612
       4012.4394  7.43175e-14  2.76810e-15      1274.94      47.4875
       4013.9161  7.48095e-14  2.76589e-15      1287.04      47.5851
       4015.3928  7.98867e-14  2.81832e-15      1378.36      48.6272
       4016.8696  8.21166e-14  2.84257e-15      1421.04      49.1910
       4018.3463  8.39504e-14  2.85550e-15      1457.16      49.5641
       4019.8230  8.68926e-14  2.88009e-15      1512.78      50.1417
       4021.2998  9.42416e-14  2.95074e-15      1645.92      51.5345
       4022.7765  9.07972e-14  2.90871e-15      1590.81      50.9619
       4024.2532  9.13845e-14  2.90674e-15      1606.27      51.0919
       4025.7300  9.21669e-14  2.91981e-15      1625.27      51.4878
       4027.2067  9.21163e-14  2.90869e-15      1629.22      51.4445
       4028.6835  8.88489e-14  2.85660e-15      1575.29      50.6475
       4030.1602  8.50711e-14  2.78242e-15      1511.86      49.4484
       4031.6369  8.19181e-14  2.72298e-15      1459.70      48.5208
       4033.1137  7.45161e-14  2.64214e-15      1331.87      47.2247
       4034.5904  7.25359e-14  2.63988e-15      1300.64      47.3358
       4036.0671  6.76924e-14  2.60365e-15      1217.50      46.8288
       4037.5439  6.68427e-14  2.61437e-15      1206.07      47.1719
       4039.0206  6.48061e-14  2.57371e-15      1173.09      46.5882
       4040.4973  6.10278e-14  2.51674e-15      1108.25      45.7032
       4041.9741  6.63466e-14  2.54682e-15      1208.80      46.4019
       4043.4508  6.94128e-14  2.53886e-15      1268.76      46.4066
       4044.9276  6.86000e-14  2.50534e-15      1257.84      45.9376
       4046.4043  6.75854e-14  2.50922e-15      1243.25      46.1578
       4047.8810  6.86077e-14  2.55626e-15      1266.05      47.1717
       4049.3578  7.14138e-14  2.59717e-15      1321.91      48.0751
       4050.8345  7.20048e-14  2.59617e-15      1336.98      48.2054
       4052.3112  7.14311e-14  2.57612e-15      1330.27      47.9755
       4053.7880  7.33322e-14  2.57955e-15      1369.72      48.1814
       4055.2647  7.71195e-14  2.60904e-15      1444.64      48.8736
       4056.7414  8.04946e-14  2.63216e-15      1512.20      49.4488
       4058.2182  7.71314e-14  2.59147e-15      1453.20      48.8247
       4059.6949  7.52938e-14  2.57190e-15      1422.65      48.5952
       4061.1717  7.43847e-14  2.55186e-15      1409.36      48.3501
       4062.6484  7.30141e-14  2.51252e-15      1386.79      47.7214
       4064.1251  6.99077e-14  2.46857e-15      1330.45      46.9805
       4065.6019  6.81057e-14  2.46374e-15      1298.25      46.9643
       4067.0786  6.80724e-14  2.47969e-15      1299.61      47.3410
       4068.5553  6.66534e-14  2.47272e-15      1274.47      47.2805
       4070.0321  6.81722e-14  2.47874e-15      1305.41      47.4647
       4071.5088  6.99911e-14  2.48642e-15      1342.18      47.6804
       4072.9855  6.87912e-14  2.48331e-15      1321.03      47.6880
       4074.4623  7.04987e-14  2.50227e-15      1356.09      48.1328
       4075.9390  7.10012e-14  2.48482e-15      1368.39      47.8894
       4077.4157  7.08057e-14  2.47208e-15      1367.27      47.7364
       4078.8925  6.97039e-14  2.48081e-15      1348.68      48.0005
       4080.3692  6.65318e-14  2.46380e-15      1289.87      47.7663
       4081.8460  6.50154e-14  2.44229e-15      1263.02      47.4453
       4083.3227  6.05629e-14  2.37586e-15      1178.91      46.2481
       4084.7994  5.57468e-14  2.32806e-15      1087.36      45.4095
       4086.2762  5.29523e-14  2.30766e-15      1034.94      45.1026
       4087.7529  5.34952e-14  2.31619e-15      1047.66      45.3608
       4089.2296  6.14263e-14  2.41304e-15      1205.42      47.3530
       4090.7064  7.61793e-14  2.57035e-15      1497.95      50.5421
       4092.1831  8.74519e-14  2.67521e-15      1723.08      52.7102
       4093.6598  9.46878e-14  2.72978e-15      1869.42      53.8941
       4095.1366  1.02357e-13  2.78798e-15      2024.90      55.1542
       4096.6133  1.06690e-13  2.80756e-15      2114.89      55.6536
       4098.0901  1.10300e-13  2.82087e-15      2190.86      56.0302
       4099.5668  1.13170e-13  2.82394e-15      2252.40      56.2043
       4101.0435  1.18386e-13  2.84857e-15      2360.98      56.8092
       4102.5203  1.21598e-13  2.89251e-15      2430.02      57.8042
       4103.9970  1.22234e-13  2.92434e-15      2447.61      58.5568
       4105.4737  1.28548e-13  2.99230e-15      2578.12      60.0130
       4106.9505  1.28497e-13  3.00910e-15      2580.52      60.4297
       4108.4272  1.28227e-13  3.00354e-15      2578.12      60.3888
       4109.9039  1.26311e-13  2.98675e-15      2542.43      60.1185
       4111.3807  1.21825e-13  2.96068e-15      2454.88      59.6605
       4112.8574  1.14838e-13  2.90018e-15      2316.61      58.5049
       4114.3342  1.09324e-13  2.86103e-15      2207.78      57.7780
       4115.8109  1.05772e-13  2.82504e-15      2138.36      57.1132
       4117.2876  1.05048e-13  2.80652e-15      2126.04      56.8006
       4118.7644  1.06364e-13  2.80827e-15      2155.03      56.8980
       4120.2411  1.09733e-13  2.83499e-15      2225.71      57.5021
       4121.7178  1.09586e-13  2.83284e-15      2225.72      57.5355
       4123.1946  1.02613e-13  2.76293e-15      2088.09      56.2234
       4124.6713  1.06288e-13  2.78949e-15      2167.03      56.8731
       4126.1480  1.02187e-13  2.74640e-15      2087.42      56.1020
       4127.6248  1.03376e-13  2.74805e-15      2115.77      56.2436
       4129.1015  1.02708e-13  2.73595e-15      2106.16      56.1041
       4130.5783  9.81572e-14  2.68337e-15      2016.75      55.1329
       4132.0550  9.50438e-14  2.63931e-15      1956.89      54.3418
       4133.5317  9.61108e-14  2.64496e-15      1983.11      54.5748
       4135.0085  9.43692e-14  2.65026e-15      1951.34      54.8014
       4136.4852  8.88572e-14  2.60652e-15      1841.30      54.0125
       4137.9619  8.54098e-14  2.58151e-15      1773.66      53.6087
       4139.4387  8.16047e-14  2.53359e-15      1698.27      52.7262
       4140.9154  7.95733e-14  2.49169e-15      1659.54      51.9654
       4142.3921  7.69742e-14  2.42861e-15      1608.76      50.7580
       4143.8689  7.35772e-14  2.39411e-15      1541.06      50.1441
       4145.3456  6.92757e-14  2.37628e-15      1454.06      49.8770
       4146.8224  6.81246e-14  2.35647e-15      1432.96      49.5667
       4148.2991  6.79690e-14  2.34996e-15      1432.74      49.5355
       4149.7758  6.76166e-14  2.34441e-15      1428.35      49.5239
       4151.2526  7.25914e-14  2.38294e-15      1536.74      50.4461
       4152.7293  7.89570e-14  2.44493e-15      1674.71      51.8581
       4154.2060  8.23254e-14  2.47691e-15      1748.53      52.6078
       4155.6828  8.65520e-14  2.52178e-15      1840.79      53.6333
       4157.1595  8.37872e-14  2.48804e-15      1784.41      52.9875
       4158.6362  8.63990e-14  2.52056e-15      1842.53      53.7531
       4160.1130  9.74058e-14  2.62806e-15      2080.06      56.1209
       4161.5897  1.06190e-13  2.72038e-15      2270.73      58.1719
       4163.0665  1.17838e-13  2.82471e-15      2523.36      60.4879
       4164.5432  1.29631e-13  2.92111e-15      2779.71      62.6383
       4166.0199  1.39058e-13  2.98218e-15      2986.08      64.0385
       4167.4967  1.54825e-13  3.09610e-15      3329.49      66.5812
       4168.9734  1.63813e-13  3.16578e-15      3529.17      68.2031
       4170.4501  1.76321e-13  3.24084e-15      3807.32      69.9798
       4171.9269  1.78235e-13  3.23339e-15      3857.59      69.9812
       4173.4036  1.76045e-13  3.21559e-15      3819.31      69.7622
       4174.8803  1.78531e-13  3.23735e-15      3882.80      70.4077
       4176.3571  1.79061e-13  3.24166e-15      3904.06      70.6777
       4177.8338  1.76117e-13  3.22110e-15      3849.47      70.4049
       4179.3105  1.72670e-13  3.19230e-15      3783.55      69.9498
       4180.7873  1.67538e-13  3.15144e-15      3680.25      69.2268
       4182.2640  1.62377e-13  3.09928e-15      3575.79      68.2510
       4183.7408  1.53108e-13  3.02646e-15      3380.08      66.8136
       4185.2175  1.38939e-13  2.90752e-15      3074.92      64.3476
       4186.6942  1.25498e-13  2.78611e-15      2784.38      61.8143
       4188.1710  1.12460e-13  2.67230e-15      2501.32      59.4368
       4189.6477  9.90105e-14  2.56258e-15      2207.65      57.1382
       4191.1244  9.33528e-14  2.50475e-15      2086.68      55.9878
       4192.6012  8.52846e-14  2.43501e-15      1911.01      54.5626
       4194.0779  8.00897e-14  2.36603e-15      1798.66      53.1364
       4195.5546  7.97922e-14  2.34915e-15      1796.01      52.8759
       4197.0314  7.30572e-14  2.26858e-15      1648.04      51.1752
       4198.5081  7.88699e-14  2.31836e-15      1783.08      52.4131
       4199.9849  8.57216e-14  2.37708e-15      1941.64      53.8422
       4201.4616  8.41110e-14  2.37231e-15      1907.92      53.8119
       4202.9383  8.33694e-14  2.37335e-15      1893.78      53.9119
       4204.4151  8.49013e-14  2.40513e-15      1931.19      54.7079
       4205.8918  8.45497e-14  2.40464e-15      1925.66      54.7667
       4207.3685  8.29308e-14  2.39053e-15      1891.14      54.5135
       4208.8453  8.06353e-14  2.35966e-15      1841.09      53.8765
       4210.3220  7.80691e-14  2.33419e-15      1785.11      53.3729
       4211.7987  7.49979e-14  2.30467e-15      1717.39      52.7751
       4213.2755  7.64979e-14  2.31393e-15      1754.17      53.0607
       4214.7522  7.75893e-14  2.29997e-15      1781.43      52.8065
       4216.2290  8.22685e-14  2.35319e-15      1891.22      54.0960
       4217.7057  8.58345e-14  2.39347e-15      1975.67      55.0910
       4219.1824  9.83979e-14  2.50707e-15      2267.68      57.7779
       4220.6592  1.15617e-13  2.66549e-15      2667.85      61.5059
       4222.1359  1.35107e-13  2.80319e-15      3121.49      64.7642
       4223.6126  1.50796e-13  2.90627e-15      3488.31      67.2298
       4225.0894  1.55776e-13  2.91531e-15      3608.03      67.5236
       4226.5661  1.56447e-13  2.91319e-15      3628.12      67.5590
       4228.0428  1.57031e-13  2.94081e-15      3646.23      68.2850
       4229.5196  1.59098e-13  2.98118e-15      3698.87      69.3092
       4230.9963  1.61024e-13  3.00046e-15      3748.34      69.8451
       4232.4731  1.60960e-13  2.99558e-15      3751.55      69.8189
       4233.9498  1.65495e-13  3.00930e-15      3862.08      70.2266
       4235.4265  1.69064e-13  3.02943e-15      3950.34      70.7852
       4236.9033  1.67930e-13  3.01594e-15      3928.75      70.5585
       4238.3800  1.67875e-13  3.01625e-15      3932.41      70.6544
       4239.8567  1.69555e-13  3.03820e-15      3976.74      71.2579
       4241.3335  1.69052e-13  3.04527e-15      3969.09      71.4981
       4242.8102  1.62069e-13  2.98773e-15      3809.10      70.2206
       4244.2869  1.50351e-13  2.89938e-15      3537.64      68.2199
       4245.7637  1.43652e-13  2.83666e-15      3384.26      66.8282
       4247.2404  1.38985e-13  2.78050e-15      3278.42      65.5873
       4248.7172  1.37116e-13  2.75678e-15      3238.41      65.1095
       4250.1939  1.38059e-13  2.77092e-15      3265.41      65.5384
       4251.6706  1.39351e-13  2.78466e-15      3300.99      65.9637
       4253.1474  1.34707e-13  2.74883e-15      3195.85      65.2145
       4254.6241  1.28439e-13  2.69639e-15      3051.80      64.0685
       4256.1008  1.27454e-13  2.68819e-15      3032.39      63.9574
       4257.5776  1.24609e-13  2.66560e-15      2968.36      63.4982
       4259.0543  1.22854e-13  2.62992e-15      2930.16      62.7259
       4260.5310  1.20066e-13  2.59500e-15      2867.21      61.9694
       4262.0078  1.20099e-13  2.61645e-15      2871.56      62.5593
       4263.4845  1.23990e-13  2.66425e-15      2968.29      63.7814
       4264.9612  1.23479e-13  2.66284e-15      2959.73      63.8271
       4266.4380  1.25202e-13  2.65412e-15      3004.77      63.6971
       4267.9147  1.22807e-13  2.63203e-15      2950.96      63.2455
       4269.3915  1.23448e-13  2.60676e-15      2970.04      62.7164
       4270.8682  1.19596e-13  2.56202e-15      2880.96      61.7165
       4272.3449  1.14803e-13  2.51103e-15      2768.94      60.5635
       4273.8217  1.14427e-13  2.52071e-15      2763.30      60.8728
