# N Sco 2012
# 2012-06-23T 1:32:19.5
# 
#     Wavelength       Flux    Uncertainty       Counts  Uncertainty
# 
       6082.9780  2.60112e-13  1.99991e-15      17080.6      131.326
       6084.0786  2.60618e-13  1.99872e-15      17136.2      131.421
       6085.1792  2.61134e-13  1.99906e-15      17194.0      131.625
       6086.2798  2.59781e-13  1.99251e-15      17128.7      131.377
       6087.3805  2.59153e-13  1.98909e-15      17110.0      131.325
       6088.4811  2.56410e-13  1.97836e-15      16952.3      130.798
       6089.5817  2.53762e-13  1.96752e-15      16799.0      130.250
       6090.6823  2.54207e-13  1.96792e-15      16850.6      130.448
       6091.7830  2.54416e-13  1.96758e-15      16886.1      130.592
       6092.8836  2.53313e-13  1.96145e-15      16834.7      130.354
       6093.9842  2.51776e-13  1.95469e-15      16753.2      130.065
       6095.0848  2.48389e-13  1.94102e-15      16548.9      129.320
       6096.1855  2.43620e-13  1.91961e-15      16252.6      128.063
       6097.2861  2.37105e-13  1.89096e-15      15839.5      126.323
       6098.3867  2.29083e-13  1.86007e-15      15324.5      124.429
       6099.4873  2.24212e-13  1.83786e-15      15019.3      123.113
       6100.5880  2.21679e-13  1.82543e-15      14869.9      122.447
       6101.6886  2.19308e-13  1.81662e-15      14731.3      122.025
       6102.7892  2.18375e-13  1.81205e-15      14690.4      121.899
       6103.8898  2.14240e-13  1.79299e-15      14433.6      120.796
       6104.9905  2.11817e-13  1.78161e-15      14292.1      120.212
       6106.0911  2.11080e-13  1.77545e-15      14264.3      119.980
       6107.1917  2.07689e-13  1.76090e-15      14053.8      119.157
       6108.2923  2.06256e-13  1.75468e-15      13975.2      118.891
       6109.3930  2.06327e-13  1.75371e-15      13998.3      118.981
       6110.4936  2.12028e-13  1.77595e-15      14403.9      120.647
       6111.5942  2.20521e-13  1.80946e-15      14999.8      123.079
       6112.6948  2.23330e-13  1.82060e-15      15210.0      123.993
       6113.7955  2.28900e-13  1.84052e-15      15608.7      125.505
       6114.8961  2.39755e-13  1.88125e-15      16370.2      128.450
       6115.9967  2.44821e-13  1.90188e-15      16737.6      130.026
       6117.0973  2.51682e-13  1.92723e-15      17229.5      131.933
       6118.1980  2.60353e-13  1.95709e-15      17848.1      134.165
       6119.2986  2.67282e-13  1.98222e-15      18347.4      136.068
       6120.3992  2.73004e-13  2.00227e-15      18764.4      137.622
       6121.4998  2.77724e-13  2.01736e-15      19113.4      138.838
       6122.6005  2.84208e-13  2.03869e-15      19584.6      140.484
       6123.7011  2.86003e-13  2.04459e-15      19733.5      141.072
       6124.8017  2.90145e-13  2.05849e-15      20044.8      142.211
       6125.9023  2.92878e-13  2.06737e-15      20257.6      142.995
       6127.0030  2.94650e-13  2.07196e-15      20404.3      143.482
       6128.1036  3.01611e-13  2.09428e-15      20909.4      145.187
       6129.2042  3.10078e-13  2.12184e-15      21520.9      147.266
       6130.3048  3.24534e-13  2.16956e-15      22550.7      150.755
       6131.4055  3.44288e-13  2.23287e-15      23950.6      155.331
       6132.5061  3.67723e-13  2.30562e-15      25609.8      160.573
       6133.6067  3.88492e-13  2.36669e-15      27091.0      165.038
       6134.7073  4.02851e-13  2.40919e-15      28132.7      168.243
       6135.8080  4.11863e-13  2.43483e-15      28806.6      170.297
       6136.9086  4.10848e-13  2.42912e-15      28785.2      170.191
       6138.0092  4.05866e-13  2.41270e-15      28483.1      169.319
       6139.1098  3.99816e-13  2.39334e-15      28104.6      168.237
       6140.2105  3.97959e-13  2.38619e-15      28018.9      168.003
       6141.3111  4.06013e-13  2.40851e-15      28626.3      169.814
       6142.4117  4.20298e-13  2.44854e-15      29675.2      172.879
       6143.5123  4.32850e-13  2.48311e-15      30604.5      175.568
       6144.6130  4.38000e-13  2.49609e-15      31012.2      176.733
       6145.7136  4.34314e-13  2.48381e-15      30794.5      176.112
       6146.8142  4.28956e-13  2.46636e-15      30457.1      175.119
       6147.9148  4.24013e-13  2.44993e-15      30147.7      174.192
       6149.0155  4.24943e-13  2.45045e-15      30255.2      174.468
       6150.1161  4.29124e-13  2.46141e-15      30594.7      175.488
       6151.2167  4.30963e-13  2.46557e-15      30767.5      176.023
       6152.3173  4.30070e-13  2.45988e-15      30743.5      175.844
       6153.4180  4.32138e-13  2.46461e-15      30930.2      176.404
       6154.5186  4.33826e-13  2.46851e-15      31089.7      176.903
       6155.6192  4.36779e-13  2.47545e-15      31340.4      177.622
       6156.7198  4.46952e-13  2.50219e-15      32105.7      179.738
       6157.8205  4.53968e-13  2.52060e-15      32639.1      181.224
       6158.9211  4.54867e-13  2.52227e-15      32726.0      181.468
       6160.0217  4.46408e-13  2.49874e-15      32132.3      179.859
       6161.1223  4.34362e-13  2.46423e-15      31279.7      177.457
       6162.2230  4.20821e-13  2.42526e-15      30318.6      174.731
       6163.3236  4.07992e-13  2.38684e-15      29407.9      172.043
       6164.4242  3.95128e-13  2.34836e-15      28495.1      169.355
       6165.5248  3.87249e-13  2.32490e-15      27944.3      167.767
       6166.6255  3.81779e-13  2.30725e-15      27566.7      166.597
       6167.7261  3.78086e-13  2.29554e-15      27317.0      165.855
       6168.8267  3.73190e-13  2.28063e-15      26980.1      164.880
       6169.9273  3.64298e-13  2.25384e-15      26353.6      163.044
       6171.0280  3.56580e-13  2.22833e-15      25811.3      161.300
       6172.1286  3.48367e-13  2.20185e-15      25232.7      159.483
       6173.2292  3.41874e-13  2.18133e-15      24778.5      158.100
       6174.3298  3.34242e-13  2.15611e-15      24241.6      156.376
       6175.4305  3.28006e-13  2.13552e-15      23805.2      154.987
       6176.5311  3.26041e-13  2.12685e-15      23678.5      154.461
       6177.6317  3.23650e-13  2.11852e-15      23521.5      153.964
       6178.7323  3.19572e-13  2.10491e-15      23242.4      153.090
       6179.8330  3.16638e-13  2.09381e-15      23046.4      152.397
       6180.9336  3.13476e-13  2.08296e-15      22836.4      151.741
       6182.0342  3.11996e-13  2.07785e-15      22750.6      151.516
       6183.1348  3.08725e-13  2.06537e-15      22535.7      150.764
       6184.2355  3.06614e-13  2.05762e-15      22407.0      150.369
       6185.3361  3.03181e-13  2.04476e-15      22183.9      149.616
       6186.4367  2.97754e-13  2.02504e-15      21817.2      148.380
       6187.5373  2.93598e-13  2.00962e-15      21541.7      147.449
       6188.6379  2.88413e-13  1.99071e-15      21187.5      146.242
       6189.7386  2.82761e-13  1.96938e-15      20799.2      144.863
       6190.8392  2.80451e-13  1.96085e-15      20656.5      144.425
       6191.9398  2.77879e-13  1.95126e-15      20494.1      143.909
       6193.0404  2.72359e-13  1.93049e-15      20113.5      142.564
       6194.1411  2.66533e-13  1.90796e-15      19709.3      141.088
       6195.2417  2.58298e-13  1.87666e-15      19126.3      138.962
       6196.3423  2.52677e-13  1.85407e-15      18735.4      137.475
       6197.4429  2.49464e-13  1.84148e-15      18521.9      136.724
       6198.5436  2.49047e-13  1.83934e-15      18515.6      136.747
       6199.6442  2.50615e-13  1.84365e-15      18657.1      137.251
       6200.7448  2.48734e-13  1.83587e-15      18541.0      136.849
       6201.8454  2.45019e-13  1.82184e-15      18286.9      135.972
       6202.9461  2.42595e-13  1.81207e-15      18131.6      135.435
       6204.0467  2.45307e-13  1.82040e-15      18359.4      136.243
       6205.1473  2.49929e-13  1.83550e-15      18729.4      137.551
       6206.2479  2.52030e-13  1.84205e-15      18910.4      138.213
       6207.3486  2.54037e-13  1.84769e-15      19083.0      138.797
       6208.4492  2.54445e-13  1.84835e-15      19133.7      138.991
       6209.5498  2.54465e-13  1.84783e-15      19152.7      139.080
       6210.6504  2.54031e-13  1.84548e-15      19137.9      139.033
       6211.7511  2.54839e-13  1.84794e-15      19216.7      139.348
       6212.8517  2.58541e-13  1.86065e-15      19513.4      140.433
       6213.9523  2.58883e-13  1.86040e-15      19557.2      140.543
       6215.0529  2.60942e-13  1.86666e-15      19731.4      141.150
       6216.1536  2.65345e-13  1.88200e-15      20083.3      142.444
       6217.2542  2.69160e-13  1.89487e-15      20392.2      143.561
       6218.3548  2.75785e-13  1.91554e-15      20916.9      145.284
       6219.4554  2.83716e-13  1.94196e-15      21541.5      147.445
       6220.5561  2.93318e-13  1.97358e-15      22297.1      150.025
       6221.6567  3.09562e-13  2.02568e-15      23561.2      154.177
       6222.7573  3.27878e-13  2.08290e-15      24990.7      158.758
       6223.8579  3.50079e-13  2.14986e-15      26720.8      164.094
       6224.9586  3.64341e-13  2.19189e-15      27848.8      167.539
       6226.0592  3.75751e-13  2.22418e-15      28756.4      170.217
       6227.1598  3.87358e-13  2.25763e-15      29679.5      172.980
       6228.2604  3.98944e-13  2.28946e-15      30602.5      175.622
       6229.3611  4.16611e-13  2.33718e-15      31993.7      179.484
       6230.4617  4.38051e-13  2.39516e-15      33677.9      184.143
       6231.5623  4.66539e-13  2.47004e-15      35908.4      190.113
       6232.6629  4.94457e-13  2.54185e-15      38099.5      195.858
       6233.7636  5.11501e-13  2.58451e-15      39457.1      199.369
       6234.8642  5.16358e-13  2.59601e-15      39879.2      200.494
       6235.9648  5.17106e-13  2.59681e-15      39986.3      200.804
       6237.0654  5.18576e-13  2.59867e-15      40147.9      201.188
       6238.1661  5.18877e-13  2.59649e-15      40217.9      201.253
       6239.2667  5.20377e-13  2.59762e-15      40389.9      201.619
       6240.3673  5.24400e-13  2.60594e-15      40761.5      202.560
       6241.4679  5.29032e-13  2.61561e-15      41179.7      203.598
       6242.5686  5.30106e-13  2.61614e-15      41325.7      203.947
       6243.6692  5.27840e-13  2.60841e-15      41210.0      203.646
       6244.7698  5.30690e-13  2.61286e-15      41491.8      204.285
       6245.8704  5.37957e-13  2.62894e-15      42112.8      205.801
       6246.9711  5.43673e-13  2.64112e-15      42613.8      207.014
       6248.0717  5.45144e-13  2.64284e-15      42782.7      207.409
       6249.1723  5.39969e-13  2.62890e-15      42429.7      206.574
       6250.2729  5.31039e-13  2.60518e-15      41780.4      204.967
       6251.3736  5.10735e-13  2.55352e-15      40233.1      201.153
       6252.4742  4.88607e-13  2.49688e-15      38537.9      196.936
       6253.5748  4.74291e-13  2.45894e-15      37447.9      194.147
       6254.6754  4.61593e-13  2.42495e-15      36479.2      191.642
       6255.7761  4.53421e-13  2.40308e-15      35866.0      190.085
       6256.8767  4.48765e-13  2.39120e-15      35525.1      189.292
       6257.9773  4.39922e-13  2.36756e-15      34847.3      187.541
       6259.0779  4.25976e-13  2.32846e-15      33761.6      184.547
       6260.1786  4.05759e-13  2.27107e-15      32171.3      180.066
       6261.2792  3.79429e-13  2.19602e-15      30090.3      174.154
       6262.3798  3.54548e-13  2.12330e-15      28115.9      168.379
       6263.4804  3.37721e-13  2.07274e-15      26775.9      164.335
       6264.5811  3.26063e-13  2.03826e-15      25838.6      161.520
       6265.6817  3.17730e-13  2.01357e-15      25163.0      159.467
       6266.7823  3.11818e-13  1.99498e-15      24677.6      157.885
       6267.8829  3.04618e-13  1.97208e-15      24090.9      155.963
       6268.9836  2.98793e-13  1.95379e-15      23613.6      154.409
       6270.0842  2.96679e-13  1.94744e-15      23430.1      153.798
       6271.1848  2.97339e-13  1.94997e-15      23465.7      153.890
       6272.2854  2.98526e-13  1.95440e-15      23542.7      154.131
       6273.3861  2.99347e-13  1.95822e-15      23590.8      154.323
       6274.4867  2.96694e-13  1.95062e-15      23365.1      153.615
       6275.5873  2.90197e-13  1.92991e-15      22837.4      151.877
       6276.6879  2.81595e-13  1.90179e-15      22149.2      149.587
       6277.7886  2.73310e-13  1.87434e-15      21489.1      147.371
       6278.8892  2.70336e-13  1.86325e-15      21247.4      146.444
       6279.9898  2.68898e-13  1.85838e-15      21128.8      146.022
       6281.0904  2.65325e-13  1.84725e-15      20843.8      145.119
       6282.1911  2.59721e-13  1.82698e-15      20399.7      143.499
       6283.2917  2.55437e-13  1.81170e-15      20063.2      142.300
       6284.3923  2.60102e-13  1.82889e-15      20432.9      143.673
       6285.4929  2.77492e-13  1.88926e-15      21803.6      148.447
       6286.5936  2.97119e-13  1.95591e-15      23351.5      153.721
       6287.6942  3.08421e-13  1.99201e-15      24250.9      156.630
       6288.7948  3.12842e-13  2.00424e-15      24609.8      157.664
       6289.8954  3.13515e-13  2.00484e-15      24674.7      157.787
       6290.9961  3.13475e-13  2.00372e-15      24686.6      157.796
       6292.0967  3.09081e-13  1.98916e-15      24364.8      156.805
       6293.1973  3.04550e-13  1.97398e-15      24035.5      155.789
       6294.2979  3.02516e-13  1.96657e-15      23903.9      155.393
       6295.3986  2.97251e-13  1.94855e-15      23518.2      154.167
       6296.4992  2.94122e-13  1.93832e-15      23301.3      153.560
       6297.5998  2.94634e-13  1.94209e-15      23374.7      154.075
       6298.7004  2.99081e-13  1.96173e-15      23761.5      155.856
       6299.8010  3.07610e-13  1.99515e-15      24481.1      158.784
       6300.9017  3.16638e-13  2.02073e-15      25249.4      161.137
       6302.0023  3.28604e-13  2.04737e-15      26258.2      163.602
       6303.1029  3.35625e-13  2.05993e-15      26875.7      164.953
       6304.2035  3.38446e-13  2.06320e-15      27159.3      165.566
       6305.3042  3.42421e-13  2.07411e-15      27536.9      166.796
       6306.4048  3.43201e-13  2.07531e-15      27661.2      167.265
       6307.5054  3.44823e-13  2.07723e-15      27854.3      167.795
       6308.6060  3.48153e-13  2.08294e-15      28187.2      168.639
       6309.7067  3.50054e-13  2.08508e-15      28408.0      169.211
       6310.8073  3.49413e-13  2.08050e-15      28423.0      169.238
       6311.9079  3.48186e-13  2.07434e-15      28390.5      169.138
       6313.0085  3.42288e-13  2.05464e-15      27975.4      167.927
       6314.1092  3.32031e-13  2.02117e-15      27199.7      165.572
       6315.2098  3.18836e-13  1.97911e-15      26170.2      162.446
       6316.3104  3.09394e-13  1.94813e-15      25444.6      160.214
       6317.4110  3.01063e-13  1.92015e-15      24806.4      158.212
       6318.5117  2.89992e-13  1.88339e-15      23937.6      155.466
       6319.6123  2.80459e-13  1.85089e-15      23192.1      153.057
       6320.7129  2.73881e-13  1.82823e-15      22686.6      151.440
       6321.8135  2.72567e-13  1.82293e-15      22616.1      151.256
       6322.9142  2.73214e-13  1.82340e-15      22700.9      151.503
       6324.0148  2.71895e-13  1.81716e-15      22615.6      151.148
       6325.1154  2.75235e-13  1.82657e-15      22915.5      152.076
       6326.2160  2.79344e-13  1.83961e-15      23279.5      153.306
       6327.3167  2.76445e-13  1.83005e-15      23059.1      152.650
       6328.4173  2.76229e-13  1.82903e-15      23062.1      152.704
       6329.5179  2.81722e-13  1.84774e-15      23539.7      154.391
       6330.6185  2.91213e-13  1.87748e-15      24352.2      157.001
       6331.7192  3.02245e-13  1.91006e-15      25294.1      159.848
       6332.8198  3.08892e-13  1.92928e-15      25867.9      161.566
       6333.9204  3.12221e-13  1.93846e-15      26164.2      162.444
       6335.0210  3.14066e-13  1.94356e-15      26336.1      162.978
       6336.1217  3.11178e-13  1.93434e-15      26110.7      162.309
       6337.2223  3.11546e-13  1.93461e-15      26156.5      162.424
       6338.3229  3.16303e-13  1.94819e-15      26570.1      163.652
       6339.4235  3.20374e-13  1.96033e-15      26922.6      164.737
       6340.5242  3.25605e-13  1.97617e-15      27373.0      166.133
       6341.6248  3.27172e-13  1.98115e-15      27515.6      166.617
       6342.7254  3.30829e-13  1.99114e-15      27834.1      167.523
       6343.8260  3.34431e-13  2.00084e-15      28148.3      168.406
       6344.9267  3.36864e-13  2.00802e-15      28363.6      169.073
       6346.0273  3.41949e-13  2.02296e-15      28803.6      170.402
       6347.1279  3.45604e-13  2.03387e-15      29124.9      171.400
       6348.2285  3.47408e-13  2.03878e-15      29290.5      171.892
       6349.3292  3.46155e-13  2.03429e-15      29198.6      171.595
       6350.4298  3.45469e-13  2.03189e-15      29156.4      171.484
       6351.5304  3.44997e-13  2.02984e-15      29136.9      171.431
       6352.6310  3.46513e-13  2.03337e-15      29285.5      171.850
       6353.7317  3.51980e-13  2.04869e-15      29768.4      173.266
       6354.8323  3.61853e-13  2.07688e-15      30626.4      175.782
       6355.9329  3.72009e-13  2.10535e-15      31510.9      178.333
       6357.0335  3.78064e-13  2.12161e-15      32050.3      179.859
       6358.1342  3.81679e-13  2.13001e-15      32385.0      180.728
       6359.2348  3.79019e-13  2.12128e-15      32187.3      180.145
       6360.3354  3.77222e-13  2.11538e-15      32063.2      179.804
       6361.4360  3.74839e-13  2.10853e-15      31889.4      179.384
       6362.5367  3.71549e-13  2.10110e-15      31642.6      178.938
       6363.6373  3.70064e-13  2.09868e-15      31549.1      178.919
       6364.7379  3.71452e-13  2.09993e-15      31700.5      179.213
       6365.8385  3.75030e-13  2.10541e-15      32039.3      179.868
       6366.9392  3.77931e-13  2.11131e-15      32320.8      180.560
       6368.0398  3.81017e-13  2.11792e-15      32618.8      181.315
       6369.1404  3.83740e-13  2.12422e-15      32886.2      182.044
       6370.2410  3.87897e-13  2.13449e-15      33277.1      183.115
       6371.3417  3.94654e-13  2.15145e-15      33890.9      184.755
       6372.4423  3.95427e-13  2.15247e-15      33991.1      185.027
       6373.5429  3.92837e-13  2.14430e-15      33799.7      184.496
       6374.6435  3.89151e-13  2.13394e-15      33508.4      183.746
       6375.7442  3.83739e-13  2.11798e-15      33067.8      182.512
       6376.8448  3.83099e-13  2.11576e-15      33038.0      182.461
       6377.9454  3.81499e-13  2.11053e-15      32923.6      182.140
       6379.0460  3.80025e-13  2.10657e-15      32818.7      181.922
       6380.1467  3.81373e-13  2.10937e-15      32956.3      182.281
       6381.2473  3.79447e-13  2.10326e-15      32809.5      181.862
       6382.3479  3.74741e-13  2.08976e-15      32422.1      180.803
       6383.4485  3.68173e-13  2.07077e-15      31872.4      179.264
       6384.5492  3.64181e-13  2.05890e-15      31544.7      178.338
       6385.6498  3.60290e-13  2.04815e-15      31221.0      177.482
       6386.7504  3.53667e-13  2.02934e-15      30660.2      175.928
       6387.8510  3.47533e-13  2.01090e-15      30141.3      174.404
       6388.9517  3.46282e-13  2.00623e-15      30045.6      174.074
       6390.0523  3.43878e-13  1.99879e-15      29849.8      173.502
       6391.1529  3.45768e-13  2.00415e-15      30026.7      174.042
       6392.2535  3.45246e-13  2.00235e-15      29994.3      173.960
       6393.3542  3.40622e-13  1.98817e-15      29605.2      172.802
       6394.4548  3.39030e-13  1.98322e-15      29480.6      172.452
       6395.5554  3.36407e-13  1.97523e-15      29266.1      171.838
       6396.6560  3.35289e-13  1.97099e-15      29182.9      171.551
       6397.7567  3.34518e-13  1.96837e-15      29131.5      171.416
       6398.8573  3.36087e-13  1.97236e-15      29287.1      171.875
       6399.9579  3.43780e-13  1.99465e-15      29977.5      173.932
       6401.0585  3.57966e-13  2.03405e-15      31235.3      177.487
       6402.1592  3.61746e-13  2.04402e-15      31586.4      178.476
       6403.2598  3.64686e-13  2.05112e-15      31864.5      179.217
       6404.3604  3.62485e-13  2.04442e-15      31696.1      178.767
       6405.4610  3.65398e-13  2.05179e-15      31978.9      179.569
       6406.5617  3.68411e-13  2.05935e-15      32272.5      180.398
       6407.6623  3.73752e-13  2.07315e-15      32770.8      181.775
       6408.7629  3.83712e-13  2.09911e-15      33675.3      184.222
       6409.8635  3.89452e-13  2.11410e-15      34210.7      185.709
       6410.9641  4.04592e-13  2.15357e-15      35573.5      189.351
       6412.0648  4.12399e-13  2.17267e-15      36293.5      191.208
       6413.1654  4.26670e-13  2.20888e-15      37584.3      194.575
       6414.2660  4.40359e-13  2.24265e-15      38826.0      197.733
       6415.3666  4.59511e-13  2.28971e-15      40552.2      202.069
       6416.4673  4.80977e-13  2.34139e-15      42485.9      206.821
       6417.5679  4.98957e-13  2.38332e-15      44115.0      210.720
       6418.6685  5.08645e-13  2.40512e-15      45013.2      212.844
       6419.7691  5.12361e-13  2.41321e-15      45383.4      213.755
       6420.8698  5.11045e-13  2.40902e-15      45305.4      213.566
       6421.9704  5.00950e-13  2.38395e-15      44443.6      211.501
       6423.0710  4.97146e-13  2.37386e-15      44138.3      210.759
       6424.1716  4.96176e-13  2.37116e-15      44084.2      210.673
       6425.2723  4.94771e-13  2.36676e-15      43991.4      210.435
       6426.3729  5.01070e-13  2.38083e-15      44584.9      211.845
       6427.4735  5.05376e-13  2.39020e-15      45001.7      212.837
       6428.5741  5.02751e-13  2.38405e-15      44797.5      212.431
       6429.6748  4.90963e-13  2.35456e-15      43776.9      209.945
       6430.7754  4.84126e-13  2.33741e-15      43196.7      208.558
       6431.8760  4.71209e-13  2.30509e-15      42072.8      205.815
       6432.9766  4.63118e-13  2.28541e-15      41378.5      204.196
       6434.0773  4.57045e-13  2.26940e-15      40863.7      202.904
       6435.1779  4.52832e-13  2.25840e-15      40510.4      202.037
       6436.2785  4.61920e-13  2.28054e-15      41344.1      204.120
       6437.3791  4.75261e-13  2.31228e-15      42558.5      207.059
       6438.4798  5.05344e-13  2.38323e-15      45272.6      213.508
       6439.5804  5.40613e-13  2.46420e-15      48453.9      220.861
       6440.6810  5.69667e-13  2.52857e-15      51080.9      226.732
       6441.7816  5.94248e-13  2.58147e-15      53308.9      231.579
       6442.8823  6.08837e-13  2.61250e-15      54642.1      234.467
       6443.9829  6.16080e-13  2.62707e-15      55316.9      235.880
       6445.0835  6.17925e-13  2.63082e-15      55507.4      236.323
       6446.1841  6.07628e-13  2.60790e-15      54607.0      234.370
       6447.2848  5.91801e-13  2.57338e-15      53208.5      231.371
       6448.3854  5.87258e-13  2.56316e-15      52823.8      230.556
       6449.4860  5.88523e-13  2.56559e-15      52960.1      230.873
       6450.5866  5.94577e-13  2.57790e-15      53523.5      232.061
       6451.6873  5.94695e-13  2.57778e-15      53551.1      232.124
       6452.7879  5.97071e-13  2.58268e-15      53778.7      232.624
       6453.8885  5.98152e-13  2.58484e-15      53889.5      232.877
       6454.9891  6.03264e-13  2.59562e-15      54363.8      233.908
       6456.0898  5.93436e-13  2.57416e-15      53491.6      232.032
       6457.1904  5.93871e-13  2.57494e-15      53544.4      232.161
       6458.2910  5.87172e-13  2.55969e-15      52959.3      230.868
       6459.3916  5.79721e-13  2.54317e-15      52310.0      229.478
       6460.4923  5.75978e-13  2.53469e-15      51996.4      228.820
       6461.5929  5.72678e-13  2.52689e-15      51724.0      228.227
       6462.6935  5.68399e-13  2.51740e-15      51362.8      227.483
       6463.7941  5.63667e-13  2.50659e-15      50960.3      226.617
       6464.8948  5.78619e-13  2.53902e-15      52338.0      229.663
       6465.9954  5.83093e-13  2.54886e-15      52768.7      230.666
       6467.0960  5.86732e-13  2.55444e-15      53124.2      231.285
       6468.1966  5.88025e-13  2.55657e-15      53267.7      231.593
       6469.2973  5.67956e-13  2.51271e-15      51475.0      227.732
       6470.3979  5.36812e-13  2.44362e-15      48676.4      221.580
       6471.4985  5.09086e-13  2.37946e-15      46185.2      215.868
       6472.5991  4.77609e-13  2.30366e-15      43350.9      209.095
       6473.6998  4.57166e-13  2.25365e-15      41515.9      204.658
       6474.8004  4.45315e-13  2.22355e-15      40459.7      202.024
       6475.9010  4.46286e-13  2.22523e-15      40567.9      202.277
       6477.0016  4.39996e-13  2.20898e-15      40022.8      200.932
       6478.1023  4.38335e-13  2.20488e-15      39898.6      200.696
       6479.2029  4.38396e-13  2.20423e-15      39931.4      200.773
       6480.3035  4.36485e-13  2.19791e-15      39786.8      200.346
       6481.4041  4.32874e-13  2.18772e-15      39487.6      199.568
       6482.5048  4.29402e-13  2.17886e-15      39200.9      198.912
       6483.6054  4.32059e-13  2.18358e-15      39473.7      199.496
       6484.7060  4.31566e-13  2.18276e-15      39458.9      199.574
       6485.8066  4.29540e-13  2.17678e-15      39303.8      199.180
       6486.9073  4.23192e-13  2.15988e-15      38752.6      197.785
       6488.0079  4.21931e-13  2.15540e-15      38666.7      197.525
       6489.1085  4.20312e-13  2.15026e-15      38547.9      197.206
       6490.2091  4.17135e-13  2.14198e-15      38285.9      196.597
       6491.3098  4.10427e-13  2.12357e-15      37699.1      195.057
       6492.4104  4.14926e-13  2.13488e-15      38141.5      196.246
       6493.5110  4.16537e-13  2.13849e-15      38319.0      196.729
       6494.6116  4.15675e-13  2.13543e-15      38268.9      196.597
       6495.7123  4.18486e-13  2.14246e-15      38557.3      197.396
       6496.8129  4.27263e-13  2.16411e-15      39396.2      199.544
       6497.9135  4.40374e-13  2.19755e-15      40636.3      202.782
       6499.0141  4.55384e-13  2.23425e-15      42053.5      206.327
       6500.1148  4.78787e-13  2.28884e-15      44241.2      211.494
       6501.2154  4.92257e-13  2.31820e-15      45513.0      214.336
       6502.3160  4.92793e-13  2.31916e-15      45589.6      214.552
       6503.4166  4.93262e-13  2.31971e-15      45657.5      214.718
       6504.5173  4.98954e-13  2.33281e-15      46208.3      216.042
       6505.6179  4.92337e-13  2.31719e-15      45618.8      214.705
       6506.7185  4.93237e-13  2.31834e-15      45725.5      214.921
       6507.8191  5.02209e-13  2.33860e-15      46581.1      216.910
       6508.9198  5.22404e-13  2.38410e-15      48478.9      221.244
       6510.0204  5.65447e-13  2.47855e-15      52500.2      230.126
       6511.1210  6.04885e-13  2.56292e-15      56190.7      238.082
       6512.2216  6.60793e-13  2.67678e-15      61415.7      248.786
       6513.3223  7.21202e-13  2.79547e-15      67064.5      259.951
       6514.4229  7.88848e-13  2.92188e-15      73392.5      271.844
       6515.5235  8.52836e-13  3.03631e-15      79388.6      282.644
       6516.6241  9.20384e-13  3.15326e-15      85725.7      293.698
       6517.7248  9.87783e-13  3.26529e-15      92056.2      304.308
       6518.8254  1.05910e-12  3.37977e-15      98759.0      315.158
       6519.9260  1.11909e-12  3.47298e-15      104413.      324.035
       6521.0266  1.19347e-12  3.58508e-15      111417.      334.686
       6522.1272  1.25602e-12  3.67687e-15      117323.      343.452
       6523.2279  1.30668e-12  3.74855e-15      122121.      350.336
       6524.3285  1.35905e-12  3.82158e-15      127083.      357.350
       6525.4291  1.39115e-12  3.86592e-15      130146.      361.668
       6526.5297  1.41313e-12  3.89556e-15      132263.      364.606
       6527.6304  1.43389e-12  3.92306e-15      134254.      367.312
       6528.7310  1.43130e-12  3.91953e-15      134032.      367.037
       6529.8316  1.40217e-12  3.87962e-15      131324.      363.354
       6530.9322  1.36586e-12  3.82949e-15      127942.      358.713
       6532.0329  1.32287e-12  3.76965e-15      123934.      353.162
       6533.1335  1.27522e-12  3.70192e-15      119485.      346.862
       6534.2341  1.23977e-12  3.64988e-15      116169.      342.001
       6535.3347  1.21295e-12  3.61008e-15      113661.      338.287
       6536.4354  1.20807e-12  3.60315e-15      113199.      337.623
       6537.5360  1.24348e-12  3.65553e-15      116509.      342.507
       6538.6366  1.31753e-12  3.76195e-15      123434.      352.443
       6539.7372  1.41761e-12  3.90161e-15      132792.      365.477
       6540.8379  1.55395e-12  4.08401e-15      145544.      382.510
       6541.9385  1.71477e-12  4.29002e-15      160584.      401.750
       6543.0391  1.89069e-12  4.50436e-15      177021.      421.732
       6544.1397  2.08179e-12  4.72659e-15      194856.      442.410
       6545.2404  2.32933e-12  4.99880e-15      217957.      467.743
       6546.3410  2.71945e-12  5.39862e-15      254388.      505.009
       6547.4416  3.19428e-12  5.85084e-15      298705.      547.127
       6548.5422  3.56026e-12  6.17961e-15      332827.      577.694
       6549.6429  3.77872e-12  6.36750e-15      353151.      595.091
       6550.7435  3.90872e-12  6.47644e-15      365224.      605.148
       6551.8441  3.96686e-12  6.52464e-15      370659.      609.655
       6552.9447  3.97380e-12  6.53130e-15      371299.      610.264
       6554.0454  3.98582e-12  6.54101e-15      372414.      611.157
       6555.1460  3.99996e-12  6.55219e-15      373727.      612.188
       6556.2466  4.03347e-12  6.57890e-15      376856.      614.682
       6557.3472  4.05339e-12  6.59474e-15      378749.      616.214
       6558.4479  4.04804e-12  6.59028e-15      378281.      615.849
       6559.5485  4.04298e-12  6.58570e-15      377875.      615.529
       6560.6491  4.01554e-12  6.56345e-15      375385.      613.573
       6561.7497  3.97611e-12  6.53161e-15      371776.      610.722
