# N Sco 2012
# 2012-06-21T 4: 6:31.7
# 
#     Wavelength       Flux    Uncertainty       Counts  Uncertainty
# 
       3357.6459  2.01153e-14  1.38492e-15      263.000      18.1072
       3363.3391  2.30364e-14  1.42289e-15      306.918      18.9574
       3369.0323  2.54547e-14  1.50261e-15      345.449      20.3922
       3374.7254  1.98290e-14  1.36575e-15      274.136      18.8814
       3380.4186  2.52174e-14  1.44612e-15      355.172      20.3678
       3386.1118  3.25319e-14  1.60998e-15      466.762      23.0997
       3391.8050  3.42411e-14  1.60404e-15      500.431      23.4429
       3397.4982  3.70291e-14  1.67516e-15      551.091      24.9309
       3403.1914  3.90046e-14  1.69260e-15      590.273      25.6148
       3408.8846  3.83352e-14  1.68010e-15      589.015      25.8145
       3414.5778  3.77247e-14  1.64800e-15      587.850      25.6801
       3420.2710  3.49521e-14  1.57671e-15      551.857      24.8945
       3425.9641  3.97447e-14  1.64099e-15      635.453      26.2368
       3431.6573  3.76698e-14  1.60020e-15      610.127      25.9180
       3437.3505  3.85113e-14  1.60057e-15      632.433      26.2846
       3443.0437  3.77900e-14  1.58360e-15      630.001      26.4002
       3448.7369  4.05894e-14  1.63351e-15      687.737      27.6779
       3454.4301  3.95414e-14  1.57644e-15      680.943      27.1479
       3460.1233  3.91142e-14  1.55277e-15      684.022      27.1545
       3465.8165  3.62889e-14  1.50633e-15      643.948      26.7299
       3471.5097  3.49517e-14  1.47100e-15      628.880      26.4675
       3477.2029  3.61745e-14  1.50166e-15      659.612      27.3815
       3482.8960  3.78640e-14  1.49486e-15      699.397      27.6121
       3488.5892  3.83077e-14  1.50444e-15      716.419      28.1355
       3494.2824  4.28086e-14  1.55743e-15      810.602      29.4907
       3499.9756  4.51077e-14  1.58945e-15      865.230      30.4880
       3505.6688  4.86582e-14  1.63217e-15      945.338      31.7100
       3511.3620  5.48747e-14  1.72060e-15      1079.94      33.8617
       3517.0552  5.28932e-14  1.67655e-15      1054.49      33.4240
       3522.7484  5.22902e-14  1.65758e-15      1056.22      33.4819
       3528.4416  5.17352e-14  1.63748e-15      1058.88      33.5149
       3534.1347  5.10191e-14  1.61870e-15      1058.21      33.5741
       3539.8279  4.75607e-14  1.56065e-15      1000.04      32.8150
       3545.5211  4.53984e-14  1.50954e-15      968.273      32.1961
       3551.2143  4.15471e-14  1.43749e-15      899.099      31.1080
       3556.9075  3.80699e-14  1.37627e-15      835.832      30.2163
       3562.6007  3.87512e-14  1.37515e-15      862.913      30.6218
       3568.2939  3.92171e-14  1.37401e-15      885.626      31.0289
       3573.9871  3.92777e-14  1.35714e-15      898.891      31.0588
       3579.6803  4.26557e-14  1.39984e-15      989.109      32.4597
       3585.3734  4.47917e-14  1.42432e-15      1052.87      33.4800
       3591.0666  4.68979e-14  1.44282e-15      1117.63      34.3841
       3596.7598  4.59641e-14  1.42502e-15      1110.52      34.4291
       3602.4530  4.46282e-14  1.39176e-15      1093.31      34.0955
       3608.1462  4.50962e-14  1.38293e-15      1120.85      34.3723
       3613.8394  4.42380e-14  1.36811e-15      1116.05      34.5149
       3619.5326  4.58492e-14  1.38513e-15      1174.44      35.4808
       3625.2258  4.83519e-14  1.40029e-15      1257.79      36.4260
       3630.9190  4.75323e-14  1.38175e-15      1255.89      36.5085
       3636.6121  4.90005e-14  1.39174e-15      1316.00      37.3776
       3642.3053  5.12889e-14  1.40233e-15      1404.08      38.3898
       3647.9985  5.05823e-14  1.39183e-15      1412.83      38.8755
       3653.6917  4.91947e-14  1.36257e-15      1403.07      38.8616
       3659.3849  4.88153e-14  1.33233e-15      1422.44      38.8232
       3665.0781  4.71659e-14  1.28824e-15      1404.49      38.3607
       3670.7713  4.54211e-14  1.25343e-15      1381.87      38.1339
       3676.4645  4.84149e-14  1.27679e-15      1504.18      39.6678
       3682.1577  5.04716e-14  1.28545e-15      1600.56      40.7645
       3687.8508  5.02340e-14  1.27508e-15      1625.54      41.2609
       3693.5440  4.96345e-14  1.25463e-15      1638.80      41.4245
       3699.2372  4.77585e-14  1.21814e-15      1609.34      41.0481
       3704.9304  4.76412e-14  1.20970e-15      1638.99      41.6169
       3710.6236  4.92291e-14  1.21649e-15      1728.61      42.7153
       3716.3168  4.87493e-14  1.19878e-15      1748.22      42.9900
       3722.0100  4.50919e-14  1.14416e-15      1651.71      41.9105
       3727.7032  4.38830e-14  1.11367e-15      1641.21      41.6509
       3733.3964  4.47217e-14  1.10874e-15      1706.64      42.3107
       3739.0896  4.33181e-14  1.08250e-15      1685.88      42.1294
       3744.7827  4.12027e-14  1.04908e-15      1634.95      41.6281
       3750.4759  4.42390e-14  1.07337e-15      1789.39      43.4158
       3756.1691  5.20714e-14  1.14429e-15      2145.93      47.1576
       3761.8623  5.88963e-14  1.20434e-15      2471.32      50.5347
       3767.5555  6.51674e-14  1.25832e-15      2782.37      53.7251
       3773.2487  6.83897e-14  1.27782e-15      2969.52      55.4838
       3778.9419  6.57212e-14  1.24393e-15      2900.70      54.9025
       3784.6351  6.19107e-14  1.19863e-15      2776.83      53.7610
       3790.3283  5.78533e-14  1.15110e-15      2637.12      52.4706
       3796.0214  5.55012e-14  1.11738e-15      2571.66      51.7741
       3801.7146  5.37417e-14  1.08565e-15      2531.43      51.1380
       3807.4078  4.85961e-14  1.02786e-15      2326.68      49.2117
       3813.1010  4.62046e-14  1.00025e-15      2247.88      48.6627
       3818.7942  4.64018e-14  9.91682e-16      2292.97      49.0044
       3824.4874  4.78730e-14  1.00046e-15      2401.82      50.1936
       3830.1806  5.46087e-14  1.05822e-15      2780.55      53.8819
       3835.8738  6.30491e-14  1.12494e-15      3256.97      58.1118
       3841.5670  6.60346e-14  1.14248e-15      3459.78      59.8584
       3847.2601  6.37217e-14  1.11493e-15      3385.90      59.2426
       3852.9533  6.01872e-14  1.07499e-15      3243.94      57.9391
       3858.6465  5.69964e-14  1.03850e-15      3116.61      56.7860
       3864.3397  5.53459e-14  1.01693e-15      3068.58      56.3823
       3870.0329  5.51882e-14  1.00844e-15      3099.50      56.6363
       3875.7261  5.30001e-14  9.81720e-16      3014.91      55.8452
       3881.4193  5.33923e-14  9.78759e-16      3076.53      56.3973
       3887.1125  5.58899e-14  9.91847e-16      3263.05      57.9075
       3892.8057  5.72460e-14  9.98917e-16      3387.51      59.1105
       3898.4988  6.01146e-14  1.01696e-15      3605.93      61.0018
       3904.1920  6.29740e-14  1.03051e-15      3828.43      62.6485
       3909.8852  6.47506e-14  1.04148e-15      3988.26      64.1492
       3915.5784  6.55014e-14  1.04219e-15      4086.80      65.0247
       3921.2716  6.76647e-14  1.04831e-15      4276.16      66.2490
       3926.9648  7.25737e-14  1.07894e-15      4644.69      69.0515
       3932.6580  7.64389e-14  1.10124e-15      4952.84      71.3548
       3938.3512  7.64073e-14  1.09228e-15      5011.59      71.6433
       3944.0444  7.07084e-14  1.04770e-15      4695.44      69.5730
       3949.7376  6.27162e-14  9.81845e-16      4217.61      66.0281
       3955.4307  5.89765e-14  9.46219e-16      4016.96      64.4482
       3961.1239  6.57019e-14  9.88084e-16      4532.01      68.1564
       3966.8171  7.60754e-14  1.05277e-15      5312.57      73.5182
       3972.5103  8.37307e-14  1.09613e-15      5916.51      77.4538
       3978.2035  8.45760e-14  1.09980e-15      6044.14      78.5960
       3983.8967  7.67350e-14  1.04620e-15      5544.79      75.5971
       3989.5899  6.79337e-14  9.79520e-16      4963.30      71.5646
       3995.2831  6.06733e-14  9.22527e-16      4481.95      68.1472
       4000.9763  5.71321e-14  8.93936e-16      4266.26      66.7534
       4006.6694  5.59058e-14  8.80645e-16      4218.62      66.4529
       4012.3626  5.59593e-14  8.78358e-16      4266.15      66.9631
       4018.0558  5.68716e-14  8.81247e-16      4380.53      67.8780
       4023.7490  5.64698e-14  8.71453e-16      4394.85      67.8221
       4029.4422  5.50971e-14  8.53397e-16      4332.07      67.0994
       4035.1354  5.16264e-14  8.22636e-16      4099.76      65.3272
       4040.8286  4.94207e-14  8.04361e-16      3964.37      64.5234
       4046.5218  5.16788e-14  8.19051e-16      4187.76      66.3714
       4052.2150  5.12081e-14  8.11387e-16      4192.13      66.4239
       4057.9081  4.97866e-14  7.93742e-16      4117.01      65.6372
       4063.6013  4.87287e-14  7.82775e-16      4069.20      65.3674
       4069.2945  4.82765e-14  7.76741e-16      4070.25      65.4879
       4074.9877  4.98033e-14  7.81685e-16      4239.49      66.5407
       4080.6809  5.21737e-14  7.94672e-16      4485.31      68.3170
       4086.3741  5.56145e-14  8.17497e-16      4830.20      71.0009
       4092.0673  6.18496e-14  8.56344e-16      5428.17      75.1562
       4097.7605  7.01819e-14  9.04409e-16      6224.08      80.2075
       4103.4537  7.88238e-14  9.50378e-16      7061.58      85.1414
       4109.1468  8.28018e-14  9.70610e-16      7490.43      87.8035
       4114.8400  8.23147e-14  9.63300e-16      7517.59      87.9758
       4120.5332  7.84369e-14  9.38200e-16      7232.73      86.5123
       4126.2264  7.17643e-14  8.94109e-16      6682.25      83.2539
       4131.9196  6.49880e-14  8.46758e-16      6109.32      79.6010
       4137.6128  5.92914e-14  8.04415e-16      5624.11      76.3031
       4143.3060  5.54761e-14  7.76501e-16      5307.76      74.2929
       4148.9992  5.58192e-14  7.76789e-16      5385.80      74.9496
       4154.6924  6.02156e-14  7.99493e-16      5858.61      77.7858
       4160.3855  6.57825e-14  8.32155e-16      6452.33      81.6226
       4166.0787  7.62814e-14  8.92755e-16      7540.62      88.2514
       4171.7719  8.54063e-14  9.39831e-16      8511.75      93.6653
       4177.4651  8.88941e-14  9.51837e-16      8938.37      95.7080
       4183.1583  8.33997e-14  9.18505e-16      8465.03      93.2278
       4188.8515  7.42397e-14  8.64226e-16      7606.83      88.5513
       4194.5447  6.54707e-14  8.09303e-16      6770.57      83.6931
       4200.2379  6.08842e-14  7.79573e-16      6353.26      81.3484
       4205.9311  6.00682e-14  7.69730e-16      6322.64      81.0200
       4211.6243  6.09391e-14  7.72173e-16      6468.21      81.9602
       4217.3174  6.45875e-14  7.89668e-16      6912.80      84.5182
       4223.0106  7.14606e-14  8.25778e-16      7712.45      89.1229
       4228.7038  7.85147e-14  8.61705e-16      8545.36      93.7860
       4234.3970  8.09073e-14  8.71037e-16      8878.96      95.5896
       4240.0902  8.34552e-14  8.80432e-16      9231.56      97.3907
       4245.7834  8.54009e-14  8.85115e-16      9523.11      98.6998
       4251.4766  8.45569e-14  8.78049e-16      9508.71      98.7395
       4257.1698  8.14185e-14  8.58776e-16      9235.94      97.4178
       4262.8630  7.86045e-14  8.40510e-16      8994.10      96.1730
       4268.5561  7.36896e-14  8.09778e-16      8506.11      93.4741
       4274.2493  7.12057e-14  7.94488e-16      8291.76      92.5165
       4279.9425  7.04710e-14  7.86922e-16      8278.18      92.4391
       4285.6357  7.19579e-14  7.91332e-16      8526.47      93.7669
       4291.3289  7.72976e-14  8.14543e-16      9235.36      97.3200
       4297.0221  8.04096e-14  8.28416e-16      9678.96      99.7170
       4302.7153  8.17487e-14  8.31207e-16      9905.82      100.721
       4308.4085  8.25928e-14  8.33475e-16      10071.3      101.633
       4314.1017  8.47493e-14  8.41205e-16      10399.8      103.227
       4319.7948  8.47647e-14  8.39353e-16      10469.2      103.668
       4325.4880  8.84273e-14  8.53295e-16      10994.6      106.094
       4331.1812  9.95733e-14  9.01633e-16      12464.4      112.865
       4336.8744  1.14263e-13  9.60889e-16      14399.4      121.092
       4342.5676  1.27443e-13  1.01233e-15      16169.6      128.441
       4348.2608  1.32486e-13  1.02823e-15      16924.5      131.352
       4353.9540  1.21693e-13  9.82734e-16      15655.1      126.424
       4359.6472  1.08486e-13  9.25328e-16      14057.4      119.902
       4365.3404  9.74344e-14  8.73620e-16      12712.8      113.986
       4371.0335  9.07483e-14  8.40823e-16      11916.7      110.413
       4376.7267  8.54850e-14  8.16112e-16      11293.2      107.815
       4382.4199  8.41246e-14  8.07322e-16      11178.9      107.281
       4388.1131  8.79330e-14  8.20327e-16      11756.0      109.672
       4393.8063  9.25079e-14  8.38398e-16      12446.0      112.798
       4399.4995  9.44873e-14  8.45079e-16      12795.1      114.437
       4405.1927  9.31703e-14  8.37949e-16      12701.1      114.230
       4410.8859  9.14665e-14  8.27349e-16      12553.7      113.553
       4416.5791  8.83783e-14  8.10239e-16      12214.6      111.982
       4422.2723  7.93078e-14  7.65667e-16      11040.0      106.584
       4427.9654  6.92728e-14  7.15031e-16      9713.21      100.259
       4433.6586  6.37280e-14  6.83383e-16      8998.18      96.4914
       4439.3518  6.45794e-14  6.85509e-16      9178.68      97.4316
       4445.0450  6.91071e-14  7.06533e-16      9885.66      101.068
       4450.7382  7.17614e-14  7.17172e-16      10330.4      103.240
       4456.4314  7.65302e-14  7.36693e-16      11085.9      106.715
       4462.1246  8.38814e-14  7.67835e-16      12227.1      111.925
       4467.8178  8.69682e-14  7.80884e-16      12755.2      114.529
       4473.5110  9.00660e-14  7.91094e-16      13288.8      116.722
       4479.2041  9.80379e-14  8.22350e-16      14548.6      122.035
       4484.8973  1.01320e-13  8.32896e-16      15123.2      124.320
       4490.5905  1.07692e-13  8.56047e-16      16169.2      128.530
       4496.2837  1.13343e-13  8.75604e-16      17116.9      132.233
       4501.9769  1.19493e-13  8.96596e-16      18146.1      136.156
       4507.6701  1.22503e-13  9.04460e-16      18700.8      138.071
       4513.3633  1.24151e-13  9.08504e-16      19047.3      139.383
       4519.0565  1.24808e-13  9.08346e-16      19243.0      140.049
       4524.7497  1.24360e-13  9.05175e-16      19265.4      140.227
       4530.4428  1.22446e-13  8.95866e-16      19056.5      139.425
       4536.1360  1.19060e-13  8.81374e-16      18612.3      137.783
       4541.8292  1.18035e-13  8.75897e-16      18534.4      137.537
       4547.5224  1.19256e-13  8.78380e-16      18807.9      138.530
       4553.2156  1.21744e-13  8.85398e-16      19283.3      140.241
       4558.9088  1.25993e-13  8.98612e-16      20042.7      142.949
       4564.6020  1.29368e-13  9.08166e-16      20666.6      145.081
       4570.2952  1.31347e-13  9.13171e-16      21066.7      146.463
       4575.9884  1.34383e-13  9.21705e-16      21638.2      148.412
       4581.6815  1.40419e-13  9.39662e-16      22696.2      151.880
       4587.3747  1.39041e-13  9.33542e-16      22558.7      151.462
       4593.0679  1.26715e-13  8.89934e-16      20636.1      144.929
       4598.7611  1.11535e-13  8.34590e-16      18232.0      136.426
       4604.4543  1.02455e-13  7.99594e-16      16807.6      131.172
       4610.1475  1.02088e-13  7.96902e-16      16804.4      131.175
       4615.8407  1.09481e-13  8.23208e-16      18080.6      135.951
       4621.5339  1.16635e-13  8.47395e-16      19324.7      140.401
       4627.2271  1.17769e-13  8.49765e-16      19575.4      141.248
       4632.9202  1.13291e-13  8.32369e-16      18892.9      138.809
       4638.6134  1.05942e-13  8.04296e-16      17726.8      134.580
       4644.3066  9.66525e-14  7.67477e-16      16231.2      128.885
       4649.9998  9.13997e-14  7.45154e-16      15408.5      125.620
       4655.6930  9.04645e-14  7.40259e-16      15313.1      125.305
       4661.3862  8.81887e-14  7.29910e-16      14990.7      124.073
       4667.0794  8.26165e-14  7.05438e-16      14107.5      120.460
       4672.7726  7.51176e-14  6.71490e-16      12893.1      115.254
       4678.4658  6.65215e-14  6.30714e-16      11483.2      108.877
       4684.1590  5.93865e-14  5.94994e-16      10314.6      103.342
       4689.8521  5.68729e-14  5.81256e-16      9940.90      101.599
       4695.5453  5.71780e-14  5.80889e-16      10058.8      102.190
       4701.2385  5.80046e-14  5.82903e-16      10270.8      103.214
       4706.9317  6.00155e-14  5.89940e-16      10697.4      105.153
       4712.6249  6.24058e-14  5.99437e-16      11198.3      107.565
       4718.3181  6.53856e-14  6.11413e-16      11812.3      110.455
       4724.0113  6.80789e-14  6.21044e-16      12381.8      112.952
       4729.7045  6.88522e-14  6.22239e-16      12606.9      113.933
       4735.3977  6.65830e-14  6.10736e-16      12274.2      112.586
       4741.0908  6.29645e-14  5.92088e-16      11688.0      109.908
       4746.7840  5.99479e-14  5.75911e-16      11208.4      107.677
       4752.4772  5.92389e-14  5.70689e-16      11157.5      107.488
       4758.1704  6.13429e-14  5.78337e-16      11638.5      109.727
       4763.8636  6.23665e-14  5.80659e-16      11918.1      110.963
       4769.5568  6.24018e-14  5.79081e-16      12009.3      111.445
       4775.2500  6.29542e-14  5.79086e-16      12200.2      112.224
       4780.9432  6.26558e-14  5.76111e-16      12223.9      112.397
       4786.6364  6.32328e-14  5.76822e-16      12414.9      113.252
       4792.3295  6.61730e-14  5.87873e-16      13067.9      116.093
       4798.0227  7.04071e-14  6.04027e-16      13977.5      119.914
       4803.7159  7.47144e-14  6.20244e-16      14905.9      123.742
       4809.4091  7.86325e-14  6.34546e-16      15765.4      127.223
       4815.1023  8.22653e-14  6.47266e-16      16578.1      130.437
       4820.7955  8.97079e-14  6.73298e-16      18168.8      136.365
       4826.4887  1.04496e-13  7.23640e-16      21267.9      147.281
       4832.1819  1.21363e-13  7.76792e-16      24819.8      158.860
       4837.8751  1.41850e-13  8.36740e-16      29148.4      171.939
       4843.5682  1.66633e-13  9.03744e-16      34404.3      186.594
       4849.2614  2.02670e-13  9.93116e-16      42044.5      206.025
       4854.9546  2.38120e-13  1.07364e-15      49634.5      223.794
       4860.6478  2.58074e-13  1.11497e-15      54041.0      233.475
       4866.3410  2.58836e-13  1.11403e-15      54435.8      234.292
       4872.0342  2.42171e-13  1.07558e-15      51137.9      227.124
       4877.7274  1.98743e-13  9.73479e-16      42130.3      206.362
       4883.4206  1.54264e-13  8.57041e-16      32824.3      182.361
       4889.1138  1.23772e-13  7.67605e-16      26431.7      163.924
       4894.8070  1.09402e-13  7.21220e-16      23444.0      154.552
       4900.5001  1.04318e-13  7.03553e-16      22430.8      151.280
       4906.1933  1.12114e-13  7.27549e-16      24187.0      156.959
       4911.8865  1.31346e-13  7.85352e-16      28430.2      169.991
       4917.5797  1.51009e-13  8.39475e-16      32794.1      182.305
       4923.2729  1.60104e-13  8.63456e-16      34882.0      188.122
       4928.9661  1.57867e-13  8.55540e-16      34498.8      186.962
       4934.6593  1.43965e-13  8.16526e-16      31548.2      178.932
       4940.3525  1.22212e-13  7.52376e-16      26855.1      165.328
       4946.0457  1.01280e-13  6.84820e-16      22316.5      150.896
       4951.7388  8.83456e-14  6.39714e-16      19517.2      141.325
       4957.4320  7.70658e-14  5.97815e-16      17066.6      132.389
       4963.1252  6.63095e-14  5.54699e-16      14716.6      123.109
       4968.8184  6.15796e-14  5.35050e-16      13693.4      118.979
       4974.5116  6.39150e-14  5.44322e-16      14237.6      121.252
       4980.2048  7.45238e-14  5.85616e-16      16629.0      130.672
       4985.8980  9.29540e-14  6.51781e-16      20775.9      145.678
       4991.5912  1.06528e-13  6.96433e-16      23850.3      155.923
       4997.2844  1.15955e-13  7.25791e-16      26004.8      162.771
       5002.9775  1.31101e-13  7.69447e-16      29446.0      172.822
       5008.6707  1.56383e-13  8.39527e-16      35171.9      188.817
       5014.3639  1.76444e-13  8.90506e-16      39737.7      200.554
       5020.0571  1.88025e-13  9.18654e-16      42403.4      207.175
       5025.7503  1.87101e-13  9.15600e-16      42252.5      206.767
       5031.4435  1.74558e-13  8.83512e-16      39473.7      199.793
       5037.1367  1.51900e-13  8.24548e-16      34397.0      186.714
       5042.8299  1.36025e-13  7.80508e-16      30844.3      176.984
       5048.5231  1.21730e-13  7.38280e-16      27640.5      167.637
       5054.2162  1.09573e-13  7.00899e-16      24914.3      159.367
       5059.9094  1.00089e-13  6.69953e-16      22789.7      152.543
       5065.6026  9.44277e-14  6.50698e-16      21531.1      148.370
       5071.2958  9.06892e-14  6.37375e-16      20710.5      145.556
       5076.9890  8.68771e-14  6.23688e-16      19874.4      142.678
       5082.6822  8.46041e-14  6.15043e-16      19393.1      140.981
       5088.3754  8.35053e-14  6.10481e-16      19183.9      140.247
       5094.0686  8.27319e-14  6.07034e-16      19051.4      139.787
       5099.7618  8.25658e-14  6.05301e-16      19059.1      139.725
       5105.4549  8.18359e-14  6.01808e-16      18937.0      139.260
       5111.1481  8.46655e-14  6.11360e-16      19639.9      141.818
       5116.8413  9.12523e-14  6.33363e-16      21236.8      147.401
       5122.5345  9.93415e-14  6.58979e-16      23204.1      153.924
       5128.2277  1.09042e-13  6.88068e-16      25563.4      161.308
       5133.9209  1.21618e-13  7.25139e-16      28616.2      170.622
       5139.6141  1.30456e-13  7.49677e-16      30808.4      177.044
       5145.3073  1.36269e-13  7.64504e-16      32299.4      181.209
       5151.0005  1.46570e-13  7.90344e-16      34868.3      188.018
       5156.6937  1.67214e-13  8.41531e-16      39924.7      200.928
       5162.3868  1.93828e-13  9.03764e-16      46448.7      216.576
       5168.0800  2.13584e-13  9.46935e-16      51368.6      227.745
       5173.7732  2.23713e-13  9.67278e-16      54000.2      233.483
       5179.4664  2.28195e-13  9.75282e-16      55282.3      236.271
       5185.1596  2.29642e-13  9.76729e-16      55835.2      237.482
       5190.8528  2.24404e-13  9.63892e-16      54760.3      235.215
       5196.5460  2.10106e-13  9.31235e-16      51458.1      228.073
       5202.2392  1.90284e-13  8.84745e-16      46772.3      217.472
       5207.9324  1.70128e-13  8.35383e-16      41969.5      206.083
       5213.6255  1.56132e-13  7.99700e-16      38656.4      197.996
       5219.3187  1.58576e-13  8.04568e-16      39404.0      199.925
       5225.0119  1.71086e-13  8.33683e-16      42667.3      207.912
       5230.7051  1.80875e-13  8.55350e-16      45272.6      214.092
       5236.3983  1.85524e-13  8.64862e-16      46569.2      217.092
