# N Sco 2012
# 2012-07-07T 1:28:40.3
# 
#     Wavelength       Flux    Uncertainty       Counts  Uncertainty
# 
       5697.8734  1.32021e-13  2.62600e-15      2578.39      51.2862
       5698.9738  1.35246e-13  2.65290e-15      2646.49      51.9119
       5700.0743  1.30802e-13  2.60643e-15      2564.44      51.1003
       5701.1747  1.27047e-13  2.56817e-15      2495.54      50.4458
       5702.2752  1.26457e-13  2.55692e-15      2488.55      50.3176
       5703.3756  1.24646e-13  2.53367e-15      2457.35      49.9506
       5704.4761  1.21647e-13  2.50586e-15      2401.88      49.4772
       5705.5765  1.22969e-13  2.51764e-15      2430.95      49.7708
       5706.6770  1.25321e-13  2.53854e-15      2480.35      50.2429
       5707.7774  1.26845e-13  2.55410e-15      2513.47      50.6101
       5708.8778  1.33042e-13  2.61285e-15      2639.34      51.8349
       5709.9783  1.32847e-13  2.60736e-15      2638.58      51.7867
       5711.0787  1.32098e-13  2.59809e-15      2626.76      51.6629
       5712.1792  1.33841e-13  2.61433e-15      2664.53      52.0465
       5713.2796  1.35622e-13  2.63030e-15      2702.99      52.4229
       5714.3801  1.37055e-13  2.64142e-15      2734.59      52.7031
       5715.4805  1.37834e-13  2.65256e-15      2753.20      52.9842
       5716.5810  1.38347e-13  2.65325e-15      2766.53      53.0570
       5717.6814  1.39858e-13  2.67062e-15      2799.88      53.4646
       5718.7819  1.42939e-13  2.68874e-15      2865.86      53.9080
       5719.8823  1.39671e-13  2.65986e-15      2804.12      53.4011
       5720.9828  1.40075e-13  2.66215e-15      2814.80      53.4960
       5722.0832  1.40207e-13  2.66221e-15      2820.26      53.5503
       5723.1837  1.37060e-13  2.63252e-15      2759.79      53.0075
       5724.2841  1.41755e-13  2.67772e-15      2857.38      53.9755
       5725.3845  1.39235e-13  2.65199e-15      2809.68      53.5153
       5726.4850  1.43995e-13  2.69363e-15      2909.08      54.4186
       5727.5854  1.44243e-13  2.69060e-15      2918.84      54.4459
       5728.6859  1.44639e-13  2.69693e-15      2932.47      54.6788
       5729.7863  1.51897e-13  2.75649e-15      3085.54      55.9935
       5730.8868  1.50923e-13  2.74818e-15      3071.62      55.9317
       5731.9872  1.57445e-13  2.79762e-15      3210.50      57.0471
       5733.0877  1.59027e-13  2.81053e-15      3249.05      57.4213
       5734.1881  1.66220e-13  2.86995e-15      3403.07      58.7574
       5735.2886  1.70957e-13  2.90897e-15      3507.47      59.6823
       5736.3890  1.72353e-13  2.92000e-15      3543.63      60.0362
       5737.4895  1.70971e-13  2.90158e-15      3522.76      59.7855
       5738.5899  1.66381e-13  2.85547e-15      3435.54      58.9616
       5739.6904  1.68015e-13  2.86920e-15      3476.71      59.3719
       5740.7908  1.72167e-13  2.89968e-15      3570.18      60.1301
       5741.8913  1.69755e-13  2.87826e-15      3526.29      59.7896
       5742.9917  1.71316e-13  2.88903e-15      3564.57      60.1121
       5744.0921  1.67262e-13  2.85844e-15      3485.94      59.5734
       5745.1926  1.69863e-13  2.87621e-15      3546.03      60.0432
       5746.2930  1.66145e-13  2.83936e-15      3474.99      59.3866
       5747.3935  1.66580e-13  2.84120e-15      3490.63      59.5364
       5748.4939  1.68170e-13  2.85350e-15      3530.83      59.9109
       5749.5944  1.67033e-13  2.83564e-15      3513.57      59.6483
       5750.6948  1.69081e-13  2.85557e-15      3561.75      60.1536
       5751.7953  1.71525e-13  2.87269e-15      3617.26      60.5817
       5752.8957  1.64493e-13  2.81474e-15      3472.82      59.4255
       5753.9962  1.67163e-13  2.82952e-15      3533.11      59.8037
       5755.0966  1.65183e-13  2.81317e-15      3495.12      59.5242
       5756.1971  1.65147e-13  2.81333e-15      3498.16      59.5922
       5757.2975  1.64868e-13  2.80809e-15      3495.54      59.5370
       5758.3980  1.62498e-13  2.78789e-15      3448.56      59.1650
       5759.4984  1.60817e-13  2.77046e-15      3416.20      58.8524
       5760.5988  1.58494e-13  2.74830e-15      3370.07      58.4373
       5761.6993  1.56944e-13  2.73405e-15      3340.30      58.1898
       5762.7997  1.55953e-13  2.72811e-15      3322.37      58.1187
       5763.9002  1.56196e-13  2.72648e-15      3331.05      58.1451
       5765.0006  1.55935e-13  2.72334e-15      3329.74      58.1525
       5766.1011  1.51333e-13  2.68208e-15      3235.60      57.3449
       5767.2015  1.51352e-13  2.68029e-15      3240.16      57.3800
       5768.3020  1.52530e-13  2.68736e-15      3269.25      57.5995
       5769.4024  1.52215e-13  2.68320e-15      3265.94      57.5712
       5770.5029  1.49305e-13  2.65712e-15      3206.96      57.0730
       5771.6033  1.43411e-13  2.60565e-15      3083.54      56.0254
       5772.7038  1.39168e-13  2.56829e-15      2995.88      55.2879
       5773.8042  1.37539e-13  2.54611e-15      2964.56      54.8799
       5774.9047  1.35263e-13  2.52174e-15      2919.38      54.4266
       5776.0051  1.33516e-13  2.50598e-15      2885.77      54.1636
       5777.1056  1.30480e-13  2.47804e-15      2824.39      53.6401
       5778.2060  1.26594e-13  2.43813e-15      2744.37      52.8552
       5779.3064  1.16420e-13  2.33826e-15      2527.60      50.7662
       5780.4069  1.07520e-13  2.24783e-15      2338.15      48.8818
       5781.5073  1.09572e-13  2.26345e-15      2386.57      49.2996
       5782.6078  1.15693e-13  2.32515e-15      2523.99      50.7262
       5783.7082  1.19776e-13  2.36499e-15      2618.19      51.6963
       5784.8087  1.19962e-13  2.36398e-15      2627.60      51.7796
       5785.9091  1.18075e-13  2.34355e-15      2591.70      51.4399
       5787.0096  1.17321e-13  2.33628e-15      2581.02      51.3970
       5788.1100  1.17602e-13  2.33576e-15      2592.78      51.4965
       5789.2105  1.18859e-13  2.34406e-15      2626.14      51.7913
       5790.3109  1.19797e-13  2.34733e-15      2653.81      51.9994
       5791.4114  1.19697e-13  2.34006e-15      2658.59      51.9754
       5792.5118  1.19588e-13  2.33847e-15      2662.96      52.0725
       5793.6123  1.17590e-13  2.31836e-15      2625.52      51.7638
       5794.7127  1.14757e-13  2.28717e-15      2569.03      51.2019
       5795.8131  1.12349e-13  2.26085e-15      2521.35      50.7382
       5796.9136  1.12002e-13  2.25015e-15      2519.60      50.6192
       5798.0140  1.11777e-13  2.24624e-15      2520.41      50.6494
       5799.1145  1.14482e-13  2.27058e-15      2587.18      51.3128
       5800.2149  1.17485e-13  2.29682e-15      2661.37      52.0294
       5801.3154  1.16809e-13  2.28932e-15      2652.57      51.9873
       5802.4158  1.16286e-13  2.27955e-15      2647.32      51.8953
       5803.5163  1.14716e-13  2.26539e-15      2617.93      51.6984
       5804.6167  1.13051e-13  2.24605e-15      2586.20      51.3814
       5805.7172  1.11530e-13  2.22931e-15      2557.39      51.1183
       5806.8176  1.10846e-13  2.21881e-15      2546.89      50.9811
       5807.9181  1.12455e-13  2.22836e-15      2588.91      51.3007
       5809.0185  1.11581e-13  2.21897e-15      2574.02      51.1884
       5810.1190  1.13488e-13  2.23593e-15      2622.65      51.6715
       5811.2194  1.14111e-13  2.24083e-15      2641.50      51.8720
       5812.3199  1.12355e-13  2.22580e-15      2605.31      51.6124
       5813.4203  1.11950e-13  2.21936e-15      2599.30      51.5300
       5814.5207  1.12663e-13  2.22108e-15      2619.21      51.6361
       5815.6212  1.13348e-13  2.22545e-15      2638.49      51.8033
       5816.7216  1.12974e-13  2.21967e-15      2632.92      51.7304
       5817.8221  1.10991e-13  2.20440e-15      2589.83      51.4367
       5818.9225  1.10300e-13  2.19457e-15      2576.83      51.2696
       5820.0230  1.12430e-13  2.21314e-15      2629.83      51.7673
       5821.1234  1.11345e-13  2.20548e-15      2607.80      51.6543
       5822.2239  1.11124e-13  2.20481e-15      2606.13      51.7082
       5823.3243  1.09494e-13  2.18488e-15      2570.98      51.3022
       5824.4248  1.06414e-13  2.14834e-15      2501.47      50.5006
       5825.5252  1.04855e-13  2.12978e-15      2467.48      50.1187
       5826.6257  1.01843e-13  2.09925e-15      2399.45      49.4591
       5827.7261  1.00612e-13  2.09253e-15      2373.42      49.3623
       5828.8266  1.00150e-13  2.07993e-15      2365.52      49.1275
       5829.9270  9.54204e-14  2.03399e-15      2256.83      48.1067
       5831.0274  9.41899e-14  2.02283e-15      2230.78      47.9085
       5832.1279  9.42151e-14  2.01453e-15      2234.13      47.7707
       5833.2283  8.95629e-14  1.96436e-15      2126.93      46.6494
       5834.3288  8.97420e-14  1.96177e-15      2134.70      46.6648
       5835.4292  8.51635e-14  1.91210e-15      2029.08      45.5571
       5836.5297  7.93601e-14  1.84681e-15      1893.97      44.0752
       5837.6301  7.23298e-14  1.77004e-15      1729.15      42.3154
       5838.7306  6.25349e-14  1.65033e-15      1497.62      39.5230
       5839.8310  5.40669e-14  1.52607e-15      1297.00      36.6084
       5840.9315  5.17237e-14  1.49430e-15      1243.00      35.9102
       5842.0319  5.36061e-14  1.52430e-15      1290.55      36.6971
       5843.1324  5.84241e-14  1.58109e-15      1409.08      38.1328
       5844.2328  6.03965e-14  1.61066e-15      1459.75      38.9289
       5845.3333  6.02549e-14  1.59819e-15      1459.46      38.7103
       5846.4337  6.31466e-14  1.63534e-15      1532.77      39.6949
       5847.5342  6.83488e-14  1.70039e-15      1662.65      41.3637
       5848.6346  8.05018e-14  1.84947e-15      1962.59      45.0890
       5849.7350  8.99564e-14  1.94313e-15      2197.62      47.4704
       5850.8355  9.63938e-14  2.00374e-15      2359.94      49.0561
       5851.9359  1.08446e-13  2.12000e-15      2660.63      52.0123
       5853.0364  1.16052e-13  2.19121e-15      2853.18      53.8716
       5854.1368  1.21454e-13  2.23638e-15      2992.30      55.0983
       5855.2373  1.25616e-13  2.27272e-15      3101.47      56.1136
       5856.3377  1.24690e-13  2.26584e-15      3084.51      56.0512
       5857.4382  1.27445e-13  2.28697e-15      3158.11      56.6715
       5858.5386  1.21952e-13  2.23859e-15      3027.18      55.5681
       5859.6391  1.18961e-13  2.20540e-15      2957.87      54.8352
       5860.7395  1.13242e-13  2.15770e-15      2820.19      53.7356
       5861.8400  1.14292e-13  2.16101e-15      2850.70      53.9005
       5862.9404  1.12058e-13  2.13575e-15      2799.17      53.3503
       5864.0409  1.03136e-13  2.05056e-15      2580.14      51.2988
       5865.1413  9.01056e-14  1.92032e-15      2257.52      48.1119
       5866.2417  8.39534e-14  1.85940e-15      2106.50      46.6547
       5867.3422  7.87459e-14  1.79592e-15      1978.05      45.1124
       5868.4426  7.30298e-14  1.73152e-15      1836.44      43.5416
       5869.5431  7.21406e-14  1.71710e-15      1815.94      43.2232
       5870.6435  7.49937e-14  1.74917e-15      1889.74      44.0768
       5871.7440  8.21586e-14  1.82728e-15      2072.43      46.0926
       5872.8444  9.00920e-14  1.91198e-15      2274.90      48.2791
       5873.9449  1.02861e-13  2.03577e-15      2599.74      51.4526
       5875.0453  1.11614e-13  2.12123e-15      2823.67      53.6640
       5876.1458  1.25971e-13  2.24613e-15      3190.16      56.8821
       5877.2462  1.43560e-13  2.40027e-15      3639.36      60.8488
       5878.3467  1.68256e-13  2.58811e-15      4269.75      65.6770
       5879.4471  1.83794e-13  2.70749e-15      4668.63      68.7742
       5880.5476  2.07621e-13  2.87105e-15      5279.08      73.0010
       5881.6480  2.24641e-13  2.99019e-15      5717.69      76.1080
       5882.7485  2.38483e-13  3.07632e-15      6076.97      78.3901
       5883.8489  2.41289e-13  3.09028e-15      6155.53      78.8360
       5884.9493  2.37237e-13  3.06485e-15      6059.09      78.2770
       5886.0498  2.19029e-13  2.94533e-15      5600.73      75.3144
       5887.1502  1.91847e-13  2.75411e-15      4911.56      70.5092
       5888.2507  1.59934e-13  2.51830e-15      4099.47      64.5496
       5889.3511  1.46512e-13  2.42228e-15      3759.85      62.1616
       5890.4516  1.66691e-13  2.57316e-15      4282.74      66.1113
       5891.5520  2.12205e-13  2.89300e-15      5458.31      74.4134
       5892.6525  2.21983e-13  2.95175e-15      5716.27      76.0105
       5893.7529  2.04352e-13  2.83361e-15      5267.84      73.0456
       5894.8534  1.78716e-13  2.65473e-15      4611.64      68.5034
       5895.9538  1.79396e-13  2.66068e-15      4633.83      68.7258
       5897.0543  2.16430e-13  2.90959e-15      5595.73      75.2266
       5898.1547  2.56644e-13  3.16531e-15      6641.54      81.9132
       5899.2552  2.71671e-13  3.25776e-15      7036.12      84.3741
       5900.3556  2.78976e-13  3.29585e-15      7230.64      85.4234
       5901.4560  2.79386e-13  3.29546e-15      7247.19      85.4834
       5902.5565  2.76946e-13  3.28076e-15      7189.74      85.1712
       5903.6569  2.77532e-13  3.28538e-15      7211.65      85.3704
       5904.7574  2.74888e-13  3.26918e-15      7149.40      85.0262
       5905.8578  2.78395e-13  3.28640e-15      7246.77      85.5466
       5906.9583  2.65899e-13  3.20685e-15      6927.86      83.5527
       5908.0587  2.59869e-13  3.16851e-15      6777.42      82.6353
       5909.1592  2.50373e-13  3.11146e-15      6537.54      81.2442
       5910.2596  2.43064e-13  3.06409e-15      6354.46      80.1048
       5911.3601  2.37816e-13  3.03131e-15      6225.01      79.3469
       5912.4605  2.33252e-13  2.99892e-15      6114.04      78.6081
       5913.5610  2.28249e-13  2.96485e-15      5992.37      77.8383
       5914.6614  2.18951e-13  2.90124e-15      5759.47      76.3165
       5915.7619  2.17005e-13  2.88698e-15      5719.37      76.0891
       5916.8623  2.11658e-13  2.84753e-15      5589.28      75.1953
       5917.9628  2.02881e-13  2.78609e-15      5367.91      73.7154
       5919.0632  2.00569e-13  2.77153e-15      5317.37      73.4772
       5920.1636  1.97401e-13  2.74535e-15      5244.49      72.9376
       5921.2641  1.93519e-13  2.71406e-15      5152.52      72.2629
       5922.3645  1.90864e-13  2.68994e-15      5093.85      71.7901
       5923.4650  1.85931e-13  2.65299e-15      4974.01      70.9728
       5924.5654  1.82762e-13  2.63317e-15      4900.53      70.6051
       5925.6659  1.80114e-13  2.60726e-15      4840.66      70.0712
       5926.7663  1.77904e-13  2.58888e-15      4791.69      69.7294
       5927.8668  1.77922e-13  2.58604e-15      4802.59      69.8040
       5928.9672  1.78740e-13  2.58494e-15      4834.70      69.9192
       5930.0677  1.76064e-13  2.56590e-15      4771.89      69.5439
       5931.1681  1.71173e-13  2.53200e-15      4648.34      68.7584
       5932.2686  1.71180e-13  2.52699e-15      4656.39      68.7386
       5933.3690  1.68353e-13  2.50585e-15      4587.09      68.2765
       5934.4695  1.65901e-13  2.48206e-15      4527.64      67.7387
       5935.5699  1.65289e-13  2.47313e-15      4517.69      67.5956
       5936.6703  1.62546e-13  2.45433e-15      4448.96      67.1761
       5937.7708  1.61688e-13  2.44367e-15      4430.15      66.9552
       5938.8712  1.64818e-13  2.46880e-15      4520.68      67.7150
       5939.9717  1.63518e-13  2.45530e-15      4490.29      67.4240
       5941.0721  1.60199e-13  2.42844e-15      4405.88      66.7881
       5942.1726  1.58740e-13  2.41599e-15      4373.69      66.5668
       5943.2730  1.57862e-13  2.40599e-15      4358.38      66.4265
       5944.3735  1.57318e-13  2.40050e-15      4352.30      66.4111
       5945.4739  1.53836e-13  2.37104e-15      4264.03      65.7204
       5946.5744  1.52935e-13  2.36497e-15      4246.96      65.6746
       5947.6748  1.54380e-13  2.37584e-15      4294.98      66.0978
       5948.7753  1.50267e-13  2.34490e-15      4188.21      65.3569
       5949.8757  1.47875e-13  2.31925e-15      4129.12      64.7606
       5950.9762  1.47662e-13  2.31680e-15      4130.73      64.8107
       5952.0766  1.46961e-13  2.30910e-15      4118.55      64.7119
       5953.1771  1.46840e-13  2.30740e-15      4122.59      64.7809
       5954.2775  1.47864e-13  2.31787e-15      4158.82      65.1923
       5955.3779  1.47863e-13  2.31145e-15      4166.28      65.1290
       5956.4784  1.45247e-13  2.28674e-15      4099.94      64.5486
       5957.5788  1.43493e-13  2.26915e-15      4057.73      64.1674
       5958.6793  1.43296e-13  2.26612e-15      4059.41      64.1967
       5959.7797  1.42283e-13  2.25862e-15      4037.53      64.0925
       5960.8802  1.44460e-13  2.27337e-15      4106.24      64.6198
       5961.9806  1.44142e-13  2.26460e-15      4104.12      64.4792
       5963.0811  1.43643e-13  2.25826e-15      4096.33      64.3998
       5964.1815  1.44572e-13  2.26314e-15      4127.87      64.6181
       5965.2820  1.44971e-13  2.26689e-15      4142.91      64.7820
       5966.3824  1.43950e-13  2.26144e-15      4115.98      64.6619
       5967.4829  1.44243e-13  2.26254e-15      4126.25      64.7225
       5968.5833  1.42694e-13  2.24692e-15      4083.70      64.3036
       5969.6838  1.42709e-13  2.25144e-15      4085.88      64.4607
       5970.7842  1.43093e-13  2.25504e-15      4098.65      64.5917
       5971.8846  1.43298e-13  2.25244e-15      4106.29      64.5452
       5972.9851  1.45001e-13  2.26473e-15      4156.98      64.9266
       5974.0855  1.48990e-13  2.29876e-15      4274.11      65.9453
       5975.1860  1.49451e-13  2.30357e-15      4290.61      66.1335
       5976.2864  1.50755e-13  2.30757e-15      4331.63      66.3034
       5977.3869  1.55319e-13  2.33934e-15      4466.97      67.2796
       5978.4873  1.57256e-13  2.35228e-15      4527.22      67.7198
       5979.5878  1.57347e-13  2.35000e-15      4534.60      67.7247
       5980.6882  1.58032e-13  2.35427e-15      4559.21      67.9203
       5981.7887  1.57872e-13  2.35243e-15      4559.51      67.9406
       5982.8891  1.55719e-13  2.33571e-15      4502.39      67.5337
       5983.9896  1.59071e-13  2.36192e-15      4604.85      68.3738
       5985.0900  1.62840e-13  2.38724e-15      4720.06      69.1961
       5986.1905  1.63237e-13  2.38785e-15      4737.68      69.3033
       5987.2909  1.63593e-13  2.38981e-15      4754.13      69.4495
       5988.3914  1.60887e-13  2.36885e-15      4681.51      68.9293
       5989.4918  1.60804e-13  2.36607e-15      4685.14      68.9369
       5990.5922  1.60797e-13  2.36369e-15      4691.22      68.9601
       5991.6927  1.60472e-13  2.36158e-15      4688.25      68.9943
       5992.7931  1.59360e-13  2.35185e-15      4662.29      68.8063
       5993.8936  1.56893e-13  2.32968e-15      4596.76      68.2564
       5994.9940  1.54063e-13  2.30648e-15      4520.65      67.6791
       5996.0945  1.52254e-13  2.29210e-15      4474.55      67.3619
       5997.1949  1.52193e-13  2.29103e-15      4478.93      67.4236
       5998.2954  1.52087e-13  2.29003e-15      4481.54      67.4803
       5999.3958  1.52040e-13  2.28539e-15      4485.58      67.4248
       6000.4963  1.51122e-13  2.27520e-15      4463.44      67.1987
       6001.5967  1.49649e-13  2.26615e-15      4424.65      67.0027
       6002.6972  1.48228e-13  2.25578e-15      4387.58      66.7715
       6003.7976  1.44557e-13  2.22495e-15      4283.97      65.9365
       6004.8981  1.39529e-13  2.18469e-15      4139.89      64.8208
       6005.9985  1.38102e-13  2.17172e-15      4102.27      64.5098
       6007.0989  1.33967e-13  2.13916e-15      3983.68      63.6109
       6008.1994  1.30098e-13  2.10662e-15      3872.45      62.7049
       6009.2998  1.27356e-13  2.08337e-15      3794.58      62.0740
       6010.4003  1.25849e-13  2.06973e-15      3753.37      61.7284
       6011.5007  1.27835e-13  2.08084e-15      3816.33      62.1208
       6012.6012  1.27722e-13  2.08118e-15      3817.15      62.1987
       6013.7016  1.26134e-13  2.06886e-15      3773.85      61.8989
       6014.8021  1.26101e-13  2.06620e-15      3777.62      61.8970
       6015.9025  1.24718e-13  2.05194e-15      3740.94      61.5485
       6017.0030  1.24446e-13  2.05064e-15      3737.78      61.5914
       6018.1034  1.24173e-13  2.05008e-15      3734.29      61.6528
       6019.2039  1.21446e-13  2.02722e-15      3656.67      61.0383
       6020.3043  1.21552e-13  2.02711e-15      3664.61      61.1142
       6021.4048  1.22649e-13  2.03294e-15      3702.54      61.3705
       6022.5052  1.22297e-13  2.02871e-15      3697.15      61.3296
       6023.6057  1.20603e-13  2.01423e-15      3651.08      60.9779
       6024.7061  1.19247e-13  2.00068e-15      3615.01      60.6510
       6025.8065  1.17770e-13  1.98820e-15      3574.74      60.3489
       6026.9070  1.17518e-13  1.98542e-15      3571.34      60.3363
       6028.0074  1.19034e-13  1.99474e-15      3621.64      60.6904
       6029.1079  1.18249e-13  1.98712e-15      3601.93      60.5288
       6030.2083  1.20598e-13  2.00648e-15      3677.78      61.1897
       6031.3088  1.22933e-13  2.02470e-15      3753.35      61.8172
       6032.4092  1.21873e-13  2.01408e-15      3725.29      61.5647
       6033.5097  1.20361e-13  1.99860e-15      3683.48      61.1642
       6034.6101  1.20695e-13  2.00047e-15      3698.68      61.3042
       6035.7106  1.21363e-13  2.00732e-15      3724.01      61.5945
       6036.8110  1.20033e-13  1.99384e-15      3687.77      61.2570
       6037.9115  1.18931e-13  1.98609e-15      3657.75      61.0828
       6039.0119  1.20939e-13  2.00095e-15      3723.45      61.6051
       6040.1124  1.21094e-13  2.00150e-15      3731.95      61.6833
       6041.2128  1.20832e-13  1.99674e-15      3727.62      61.5983
       6042.3132  1.18474e-13  1.97572e-15      3659.17      61.0215
       6043.4137  1.18188e-13  1.97324e-15      3654.33      61.0119
       6044.5141  1.17572e-13  1.96656e-15      3639.17      60.8706
       6045.6146  1.16713e-13  1.95993e-15      3616.09      60.7241
       6046.7150  1.17402e-13  1.96536e-15      3640.95      60.9512
       6047.8155  1.17808e-13  1.96526e-15      3657.11      61.0075
       6048.9159  1.18700e-13  1.97230e-15      3688.39      61.2858
       6050.0164  1.20339e-13  1.98456e-15      3742.98      61.7272
       6051.1168  1.19965e-13  1.97971e-15      3735.00      61.6362
       6052.2173  1.18932e-13  1.97323e-15      3706.44      61.4942
       6053.3177  1.21919e-13  1.99385e-15      3803.84      62.2075
       6054.4182  1.24620e-13  2.01487e-15      3892.57      62.9353
       6055.5186  1.24451e-13  2.00882e-15      3892.01      62.8229
       6056.6191  1.26720e-13  2.02535e-15      3968.15      63.4221
       6057.7195  1.29892e-13  2.04931e-15      4073.74      64.2713
       6058.8200  1.29390e-13  2.04414e-15      4065.17      64.2225
       6059.9204  1.30231e-13  2.04800e-15      4099.59      64.4699
       6061.0208  1.30101e-13  2.05123e-15      4104.03      64.7058
       6062.1213  1.30396e-13  2.04895e-15      4121.67      64.7650
       6063.2217  1.31892e-13  2.05844e-15      4177.25      65.1944
       6064.3222  1.33960e-13  2.07192e-15      4251.18      65.7517
       6065.4226  1.34815e-13  2.07474e-15      4286.04      65.9604
       6066.5231  1.34117e-13  2.06673e-15      4271.46      65.8226
       6067.6235  1.35521e-13  2.07776e-15      4323.84      66.2914
       6068.7240  1.38662e-13  2.10239e-15      4431.88      67.1963
       6069.8244  1.38770e-13  2.09825e-15      4443.21      67.1828
       6070.9249  1.38696e-13  2.09262e-15      4448.65      67.1204
       6072.0253  1.40244e-13  2.10266e-15      4506.21      67.5609
       6073.1258  1.40581e-13  2.10517e-15      4524.97      67.7604
       6074.2262  1.41090e-13  2.10724e-15      4549.31      67.9459
       6075.3267  1.41024e-13  2.10324e-15      4555.09      67.9350
       6076.4271  1.41196e-13  2.10683e-15      4567.83      68.1581
       6077.5275  1.42996e-13  2.11568e-15      4633.30      68.5515
       6078.6280  1.43543e-13  2.11702e-15      4657.99      68.6978
       6079.7284  1.44007e-13  2.12294e-15      4679.68      68.9875
       6080.8289  1.45018e-13  2.12882e-15      4717.54      69.2519
       6081.9293  1.42811e-13  2.10972e-15      4649.36      68.6842
       6083.0298  1.42900e-13  2.10961e-15      4655.00      68.7213
       6084.1302  1.43797e-13  2.11411e-15      4686.48      68.9008
